Vardas Pavardė ND1 ND2 ND3 ND4 ND5 Egzaminas
Vardas1322 Pavardė1322 4 7 7 10 10 4
Vardas1323 Pavardė1323 2 2 3 3 5 7
Vardas1324 Pavardė1324 2 2 4 4 5 3
Vardas1325 Pavardė1325 7 9 9 9 10 8
Vardas1326 Pavardė1326 2 4 7 10 10 2
Vardas1327 Pavardė1327 2 3 5 8 10 10
Vardas1328 Pavardė1328 3 6 6 6 8 6
Vardas1329 Pavardė1329 2 3 5 7 7 7
Vardas1330 Pavardė1330 4 6 9 10 10 7
Vardas1331 Pavardė1331 2 3 6 8 10 5
Vardas1332 Pavardė1332 2 3 3 6 9 9
Vardas1333 Pavardė1333 5 6 7 9 10 8
Vardas1334 Pavardė1334 2 3 3 7 10 7
Vardas1335 Pavardė1335 4 6 7 8 10 6
Vardas1336 Pavardė1336 3 3 6 6 9 5
Vardas1337 Pavardė1337 2 4 6 7 8 2
Vardas1338 Pavardė1338 7 7 9 9 10 6
Vardas1339 Pavardė1339 3 4 7 8 9 8
Vardas1340 Pavardė1340 2 4 5 6 8 4
Vardas1341 Pavardė1341 2 3 6 6 10 5
Vardas1342 Pavardė1342 2 3 4 4 6 10
Vardas1343 Pavardė1343 5 6 7 7 9 6
Vardas1344 Pavardė1344 6 7 7 8 10 4
Vardas1345 Pavardė1345 3 4 6 7 8 10
Vardas1346 Pavardė1346 2 4 6 7 10 9
Vardas1347 Pavardė1347 2 4 7 8 10 2
Vardas1348 Pavardė1348 4 7 8 10 10 6
Vardas1349 Pavardė1349 2 2 8 8 8 2
Vardas1350 Pavardė1350 4 4 4 7 8 3
Vardas1351 Pavardė1351 2 3 4 7 7 4
Vardas1352 Pavardė1352 2 7 7 7 10 2
Vardas1353 Pavardė1353 3 6 7 7 10 2
Vardas1354 Pavardė1354 3 6 7 7 8 8
Vardas1355 Pavardė1355 4 5 6 9 10 9
Vardas1356 Pavardė1356 2 4 5 8 8 4
Vardas1357 Pavardė1357 7 7 8 9 10 6
Vardas1358 Pavardė1358 2 2 3 3 10 5
Vardas1359 Pavardė1359 3 5 7 7 7 6
Vardas1360 Pavardė1360 6 7 8 8 9 8
Vardas1361 Pavardė1361 2 2 6 9 9 10
Vardas1362 Pavardė1362 2 3 4 6 8 4
Vardas1363 Pavardė1363 5 7 7 9 10 10
Vardas1364 Pavardė1364 3 4 5 9 9 5
Vardas1365 Pavardė1365 2 5 7 9 9 10
Vardas1366 Pavardė1366 3 6 9 10 10 10
Vardas1367 Pavardė1367 3 4 4 8 10 3
Vardas1368 Pavardė1368 5 7 7 8 9 10
Vardas1369 Pavardė1369 3 3 4 9 10 9
Vardas1370 Pavardė1370 3 3 4 7 8 10
Vardas1371 Pavardė1371 4 6 7 8 9 8
Vardas1372 Pavardė1372 2 2 2 3 8 2
Vardas1373 Pavardė1373 2 3 3 7 10 5
Vardas1374 Pavardė1374 2 6 6 6 10 7
Vardas1375 Pavardė1375 3 4 8 8 10 8
Vardas1376 Pavardė1376 3 4 6 10 10 10
Vardas1377 Pavardė1377 2 2 5 6 8 4
Vardas1378 Pavardė1378 2 3 3 9 9 7
Vardas1379 Pavardė1379 2 2 7 7 8 9
Vardas1380 Pavardė1380 2 3 4 6 7 3
Vardas1381 Pavardė1381 3 3 8 8 9 10
Vardas1382 Pavardė1382 5 6 7 7 9 10
Vardas1383 Pavardė1383 3 3 6 6 9 7
Vardas1384 Pavardė1384 6 7 7 9 10 5
Vardas1385 Pavardė1385 3 3 6 9 9 7
Vardas1386 Pavardė1386 2 3 3 7 10 9
Vardas1387 Pavardė1387 3 5 5 8 8 4
Vardas1388 Pavardė1388 2 2 4 5 6 5
Vardas1389 Pavardė1389 2 4 5 8 9 6
Vardas1390 Pavardė1390 4 4 4 4 5 3
Vardas1391 Pavardė1391 5 6 6 7 10 6
Vardas1392 Pavardė1392 3 3 4 6 7 5
Vardas1393 Pavardė1393 3 5 5 6 10 6
Vardas1394 Pavardė1394 2 2 5 6 10 5
Vardas1395 Pavardė1395 2 4 6 9 9 8
Vardas1396 Pavardė1396 5 6 9 9 10 5
Vardas1397 Pavardė1397 2 7 9 10 10 9
Vardas1398 Pavardė1398 4 6 9 9 10 10
Vardas1399 Pavardė1399 3 7 8 9 10 7
Vardas1400 Pavardė1400 4 6 6 7 8 9
Vardas1401 Pavardė1401 3 4 5 6 9 3
Vardas1402 Pavardė1402 2 2 3 6 7 8
Vardas1403 Pavardė1403 2 2 5 7 10 5
Vardas1404 Pavardė1404 3 5 6 6 8 7
Vardas1405 Pavardė1405 4 6 7 8 10 7
Vardas1406 Pavardė1406 3 4 5 7 9 6
Vardas1407 Pavardė1407 3 5 7 9 9 10
Vardas1408 Pavardė1408 2 3 6 6 10 8
Vardas1409 Pavardė1409 3 4 4 6 10 9
Vardas1410 Pavardė1410 7 7 7 9 10 8
Vardas1411 Pavardė1411 4 6 9 10 10 5
Vardas1412 Pavardė1412 7 7 7 7 8 10
Vardas1413 Pavardė1413 4 5 8 9 10 4
Vardas1414 Pavardė1414 4 5 7 10 10 3
Vardas1415 Pavardė1415 3 5 6 9 10 9
Vardas1416 Pavardė1416 3 5 7 7 9 4
Vardas1417 Pavardė1417 2 3 8 8 10 4
Vardas1418 Pavardė1418 3 6 7 9 10 10
Vardas1419 Pavardė1419 3 5 8 9 10 4
Vardas1420 Pavardė1420 2 3 7 10 10 7
Vardas1421 Pavardė1421 3 5 5 10 10 8
Vardas1422 Pavardė1422 2 4 6 7 8 2
Vardas1423 Pavardė1423 3 5 6 7 8 2
Vardas1424 Pavardė1424 5 8 10 10 10 8
Vardas1425 Pavardė1425 2 5 6 7 10 4
Vardas1426 Pavardė1426 2 3 7 10 10 7
Vardas1427 Pavardė1427 5 7 9 9 10 9
Vardas1428 Pavardė1428 2 3 4 8 10 10
Vardas1429 Pavardė1429 2 4 5 5 6 6
Vardas1430 Pavardė1430 3 4 9 9 10 4
Vardas1431 Pavardė1431 5 5 7 7 7 3
Vardas1432 Pavardė1432 5 6 6 7 9 8
Vardas1433 Pavardė1433 2 3 5 5 7 9
Vardas1434 Pavardė1434 2 3 3 9 9 7
Vardas1435 Pavardė1435 3 4 5 8 10 5
Vardas1436 Pavardė1436 2 3 3 6 10 8
Vardas1437 Pavardė1437 3 4 6 6 10 6
Vardas1438 Pavardė1438 2 2 5 8 10 6
Vardas1439 Pavardė1439 2 4 8 8 9 10
Vardas1440 Pavardė1440 2 4 4 4 8 10
Vardas1441 Pavardė1441 3 4 5 8 9 7
Vardas1442 Pavardė1442 3 8 9 9 10 4
Vardas1443 Pavardė1443 6 7 8 8 10 3
Vardas1444 Pavardė1444 2 5 7 8 10 2
Vardas1445 Pavardė1445 2 2 3 5 7 6
Vardas1446 Pavardė1446 2 3 3 4 8 6
Vardas1447 Pavardė1447 2 3 6 7 8 10
Vardas1448 Pavardė1448 7 7 10 10 10 10
Vardas1449 Pavardė1449 4 4 5 7 9 6
Vardas1450 Pavardė1450 8 8 9 9 10 5
Vardas1451 Pavardė1451 6 7 9 9 10 8
Vardas1452 Pavardė1452 5 6 8 9 10 8
Vardas1453 Pavardė1453 2 3 4 4 8 9
Vardas1454 Pavardė1454 2 5 6 8 9 6
Vardas1455 Pavardė1455 5 5 7 9 10 8
Vardas1456 Pavardė1456 3 4 5 7 10 2
Vardas1457 Pavardė1457 4 4 6 7 10 8
Vardas1458 Pavardė1458 2 7 8 10 10 3
Vardas1459 Pavardė1459 2 3 4 5 7 6
Vardas1460 Pavardė1460 3 4 7 9 10 5
Vardas1461 Pavardė1461 2 5 6 9 10 8
Vardas1462 Pavardė1462 5 6 6 7 8 3
Vardas1463 Pavardė1463 3 3 3 9 10 7
Vardas1464 Pavardė1464 2 7 9 9 9 2
Vardas1465 Pavardė1465 5 5 9 10 10 3
Vardas1466 Pavardė1466 6 7 8 8 10 8
Vardas1467 Pavardė1467 3 3 6 9 10 6
Vardas1468 Pavardė1468 2 2 3 5 6 7
Vardas1469 Pavardė1469 2 5 7 8 9 3
Vardas1470 Pavardė1470 4 5 6 8 9 4
Vardas1471 Pavardė1471 2 2 3 8 9 7
Vardas1472 Pavardė1472 3 4 6 8 9 10
Vardas1473 Pavardė1473 2 2 5 8 10 4
Vardas1474 Pavardė1474 3 5 8 8 9 5
Vardas1475 Pavardė1475 5 6 6 9 9 7
Vardas1476 Pavardė1476 4 5 6 7 7 5
Vardas1477 Pavardė1477 3 4 5 6 7 9
Vardas1478 Pavardė1478 2 3 5 7 10 7
Vardas1479 Pavardė1479 2 3 4 8 10 5
Vardas1480 Pavardė1480 5 5 6 9 10 10
Vardas1481 Pavardė1481 2 4 7 7 9 7
Vardas1482 Pavardė1482 4 5 5 7 9 4
Vardas1483 Pavardė1483 2 2 3 4 9 6
Vardas1484 Pavardė1484 2 4 4 5 6 9
Vardas1485 Pavardė1485 4 4 7 7 7 7
Vardas1486 Pavardė1486 3 4 4 8 9 4
Vardas1487 Pavardė1487 3 5 8 10 10 9
Vardas1488 Pavardė1488 4 6 9 10 10 8
Vardas1489 Pavardė1489 7 8 8 9 9 9
Vardas1490 Pavardė1490 2 3 4 7 10 8
Vardas1491 Pavardė1491 2 2 9 10 10 8
Vardas1492 Pavardė1492 3 3 4 4 5 7
Vardas1493 Pavardė1493 2 4 5 7 9 7
Vardas1494 Pavardė1494 2 5 5 6 9 6
Vardas1495 Pavardė1495 4 5 7 7 8 9
Vardas1496 Pavardė1496 2 7 8 9 10 3
Vardas1497 Pavardė1497 3 9 10 10 10 10
Vardas1498 Pavardė1498 4 5 6 8 10 7
Vardas1499 Pavardė1499 2 5 6 7 8 2
Vardas1500 Pavardė1500 3 4 5 6 10 8
Vardas1501 Pavardė1501 3 5 5 6 10 5
Vardas1502 Pavardė1502 2 5 6 8 8 4
Vardas1503 Pavardė1503 2 3 3 7 8 2
Vardas1504 Pavardė1504 3 4 4 4 8 5
Vardas1505 Pavardė1505 4 4 5 7 9 7
Vardas1506 Pavardė1506 6 6 7 8 10 4
Vardas1507 Pavardė1507 2 3 5 6 8 7
Vardas1508 Pavardė1508 2 2 6 10 10 7
Vardas1509 Pavardė1509 5 7 7 8 9 9
Vardas1510 Pavardė1510 3 3 4 4 7 6
Vardas1511 Pavardė1511 3 5 6 8 9 2
Vardas1512 Pavardė1512 2 2 6 6 8 8
Vardas1513 Pavardė1513 3 4 4 8 8 10
Vardas1514 Pavardė1514 2 2 6 7 8 4
Vardas1515 Pavardė1515 2 3 4 9 10 8
Vardas1516 Pavardė1516 2 2 5 6 7 5
Vardas1517 Pavardė1517 2 3 4 4 5 4
Vardas1518 Pavardė1518 2 2 6 6 7 9
Vardas1519 Pavardė1519 4 6 7 10 10 2
Vardas1520 Pavardė1520 5 6 6 8 10 6
Vardas1521 Pavardė1521 2 5 5 6 9 8
Vardas1522 Pavardė1522 3 4 7 8 10 7
Vardas1523 Pavardė1523 2 2 4 7 10 10
Vardas1524 Pavardė1524 3 3 5 5 9 7
Vardas1525 Pavardė1525 2 6 6 6 9 9
Vardas1526 Pavardė1526 4 5 6 9 9 8
Vardas1527 Pavardė1527 2 3 8 10 10 7
Vardas1528 Pavardė1528 4 4 9 10 10 4
Vardas1529 Pavardė1529 5 5 7 9 9 5
Vardas1530 Pavardė1530 4 5 7 10 10 6
Vardas1531 Pavardė1531 2 3 3 7 8 6
Vardas1532 Pavardė1532 5 6 7 7 7 3
Vardas1533 Pavardė1533 2 3 3 8 10 3
Vardas1534 Pavardė1534 6 6 8 8 10 6
Vardas1535 Pavardė1535 2 2 4 8 8 8
Vardas1536 Pavardė1536 2 2 4 5 9 7
Vardas1537 Pavardė1537 3 4 4 7 8 10
Vardas1538 Pavardė1538 3 3 4 10 10 4
Vardas1539 Pavardė1539 2 4 5 5 10 6
Vardas1540 Pavardė1540 4 6 8 9 10 5
Vardas1541 Pavardė1541 6 6 6 9 9 2
Vardas1542 Pavardė1542 4 4 5 5 9 6
Vardas1543 Pavardė1543 3 4 5 6 6 7
Vardas1544 Pavardė1544 2 3 5 6 10 8
Vardas1545 Pavardė1545 3 4 6 7 10 8
Vardas1546 Pavardė1546 2 3 5 6 8 10
Vardas1547 Pavardė1547 3 6 8 8 9 5
Vardas1548 Pavardė1548 3 7 7 8 10 9
Vardas1549 Pavardė1549 3 5 6 8 8 8
Vardas1550 Pavardė1550 3 5 6 7 8 8
Vardas1551 Pavardė1551 5 8 9 10 10 6
Vardas1552 Pavardė1552 3 3 4 8 9 8
Vardas1553 Pavardė1553 2 4 4 6 9 5
Vardas1554 Pavardė1554 4 5 5 6 9 4
Vardas1555 Pavardė1555 3 4 8 9 10 4
Vardas1556 Pavardė1556 2 2 4 6 10 9
Vardas1557 Pavardė1557 3 3 5 7 8 10
Vardas1558 Pavardė1558 4 5 6 7 7 5
Vardas1559 Pavardė1559 2 3 6 9 9 8
Vardas1560 Pavardė1560 2 6 7 7 10 2
Vardas1561 Pavardė1561 4 5 5 7 9 3
Vardas1562 Pavardė1562 4 5 6 10 10 7
Vardas1563 Pavardė1563 2 8 9 10 10 8
Vardas1564 Pavardė1564 3 5 6 7 10 9
Vardas1565 Pavardė1565 4 5 8 10 10 10
Vardas1566 Pavardė1566 3 4 4 7 8 4
Vardas1567 Pavardė1567 4 5 6 10 10 3
Vardas1568 Pavardė1568 2 2 3 3 4 4
Vardas1569 Pavardė1569 2 2 3 8 9 2
Vardas1570 Pavardė1570 2 2 5 5 10 7
Vardas1571 Pavardė1571 2 3 4 5 6 2
Vardas1572 Pavardė1572 2 3 7 8 8 4
Vardas1573 Pavardė1573 4 5 7 7 10 7
Vardas1574 Pavardė1574 3 4 6 9 10 3
Vardas1575 Pavardė1575 4 4 6 6 9 9
Vardas1576 Pavardė1576 3 6 6 6 10 6
Vardas1577 Pavardė1577 2 2 5 9 10 9
Vardas1578 Pavardė1578 2 5 5 5 10 6
Vardas1579 Pavardė1579 2 7 9 9 10 4
Vardas1580 Pavardė1580 4 4 6 6 10 5
Vardas1581 Pavardė1581 3 5 5 6 7 7
Vardas1582 Pavardė1582 2 2 8 8 9 6
Vardas1583 Pavardė1583 2 3 3 6 10 3
Vardas1584 Pavardė1584 2 5 7 9 9 9
Vardas1585 Pavardė1585 5 6 7 10 10 4
Vardas1586 Pavardė1586 2 5 6 6 7 4
Vardas1587 Pavardė1587 2 4 6 8 10 3
Vardas1588 Pavardė1588 3 5 7 7 10 6
Vardas1589 Pavardė1589 3 5 6 7 9 7
Vardas1590 Pavardė1590 2 6 9 9 10 3
Vardas1591 Pavardė1591 2 4 7 9 10 3
Vardas1592 Pavardė1592 2 5 6 8 10 7
Vardas1593 Pavardė1593 3 4 5 6 10 9
Vardas1594 Pavardė1594 2 4 5 7 8 2
Vardas1595 Pavardė1595 3 4 9 10 10 6
Vardas1596 Pavardė1596 4 4 8 10 10 7
Vardas1597 Pavardė1597 4 5 5 6 7 5
Vardas1598 Pavardė1598 2 4 6 6 6 10
Vardas1599 Pavardė1599 2 5 8 9 10 5
Vardas1600 Pavardė1600 4 5 6 7 8 10
Vardas1601 Pavardė1601 2 3 8 8 10 9
Vardas1602 Pavardė1602 3 4 7 8 10 10
Vardas1603 Pavardė1603 3 6 8 9 10 2
Vardas1604 Pavardė1604 5 9 9 10 10 3
Vardas1605 Pavardė1605 3 4 4 5 6 10
Vardas1606 Pavardė1606 2 6 7 7 8 8
Vardas1607 Pavardė1607 3 3 5 7 8 5
Vardas1608 Pavardė1608 2 2 2 4 5 4
Vardas1609 Pavardė1609 2 6 6 7 7 9
Vardas1610 Pavardė1610 3 5 9 9 10 9
Vardas1611 Pavardė1611 4 6 8 10 10 6
Vardas1612 Pavardė1612 3 4 5 5 7 10
Vardas1613 Pavardė1613 3 4 4 7 8 2
Vardas1614 Pavardė1614 5 5 9 9 10 7
Vardas1615 Pavardė1615 4 6 6 7 9 7
Vardas1616 Pavardė1616 3 5 5 9 9 4
Vardas1617 Pavardė1617 3 4 4 6 10 6
Vardas1618 Pavardė1618 2 2 5 5 8 9
Vardas1619 Pavardė1619 2 5 6 8 9 4
Vardas1620 Pavardė1620 2 4 4 5 10 10
Vardas1621 Pavardė1621 3 5 7 8 10 8
Vardas1622 Pavardė1622 4 5 8 8 9 4
Vardas1623 Pavardė1623 2 5 7 9 9 8
Vardas1624 Pavardė1624 2 3 6 7 7 6
Vardas1625 Pavardė1625 4 5 6 7 9 2
Vardas1626 Pavardė1626 2 2 7 7 8 7
Vardas1627 Pavardė1627 2 4 5 5 9 4
Vardas1628 Pavardė1628 3 3 4 10 10 9
Vardas1629 Pavardė1629 2 4 6 7 9 2
Vardas1630 Pavardė1630 3 4 6 8 9 5
Vardas1631 Pavardė1631 2 4 7 8 9 4
Vardas1632 Pavardė1632 2 3 6 7 8 3
Vardas1633 Pavardė1633 3 3 4 8 8 8
Vardas1634 Pavardė1634 2 4 5 6 9 3
Vardas1635 Pavardė1635 4 4 5 5 6 4
Vardas1636 Pavardė1636 2 2 5 5 8 5
Vardas1637 Pavardė1637 2 2 2 5 9 2
Vardas1638 Pavardė1638 2 2 6 6 8 6
Vardas1639 Pavardė1639 2 3 5 6 9 10
Vardas1640 Pavardė1640 5 6 9 9 10 9
Vardas1641 Pavardė1641 4 8 8 9 9 5
Vardas1642 Pavardė1642 2 3 4 8 10 2
Vardas1643 Pavardė1643 2 5 9 9 10 3
Vardas1644 Pavardė1644 3 4 6 6 9 9
Vardas1645 Pavardė1645 4 5 5 7 7 2
Vardas1646 Pavardė1646 2 4 7 10 10 8
Vardas1647 Pavardė1647 3 4 4 7 10 4
Vardas1648 Pavardė1648 2 4 6 7 9 8
Vardas1649 Pavardė1649 3 7 9 10 10 10
Vardas1650 Pavardė1650 3 4 4 8 9 7
Vardas1651 Pavardė1651 2 6 8 8 10 5
Vardas1652 Pavardė1652 7 7 8 9 9 10
Vardas1653 Pavardė1653 3 4 5 7 9 2
Vardas1654 Pavardė1654 6 6 7 8 9 3
Vardas1655 Pavardė1655 3 5 9 10 10 5
Vardas1656 Pavardė1656 2 3 5 6 10 10
Vardas1657 Pavardė1657 4 4 7 10 10 6
Vardas1658 Pavardė1658 2 2 4 4 9 9
Vardas1659 Pavardė1659 2 2 7 8 10 4
Vardas1660 Pavardė1660 2 3 5 7 9 9
Vardas1661 Pavardė1661 3 6 7 8 8 3
Vardas1662 Pavardė1662 2 2 9 10 10 9
Vardas1663 Pavardė1663 2 3 4 5 9 10
Vardas1664 Pavardė1664 3 5 9 9 10 4
Vardas1665 Pavardė1665 4 4 7 10 10 2
Vardas1666 Pavardė1666 3 3 5 6 9 7
Vardas1667 Pavardė1667 2 3 4 7 9 7
Vardas1668 Pavardė1668 2 3 4 5 10 2
Vardas1669 Pavardė1669 2 5 7 7 9 9
Vardas1670 Pavardė1670 4 4 7 8 8 3
Vardas1671 Pavardė1671 4 5 6 8 9 4
Vardas1672 Pavardė1672 5 7 8 8 10 4
Vardas1673 Pavardė1673 2 2 3 9 10 9
Vardas1674 Pavardė1674 5 6 7 9 10 10
Vardas1675 Pavardė1675 2 3 6 6 6 10
Vardas1676 Pavardė1676 5 8 9 9 10 9
Vardas1677 Pavardė1677 4 4 8 10 10 2
Vardas1678 Pavardė1678 3 7 7 8 10 2
Vardas1679 Pavardė1679 2 5 6 9 9 10
Vardas1680 Pavardė1680 3 3 3 6 8 8
Vardas1681 Pavardė1681 8 8 9 9 10 3
Vardas1682 Pavardė1682 2 2 4 5 10 6
Vardas1683 Pavardė1683 4 6 8 8 10 10
Vardas1684 Pavardė1684 3 6 7 10 10 8
Vardas1685 Pavardė1685 2 3 3 5 7 2
Vardas1686 Pavardė1686 2 3 4 9 9 6
Vardas1687 Pavardė1687 3 4 4 4 8 7
Vardas1688 Pavardė1688 2 3 5 6 6 4
Vardas1689 Pavardė1689 2 4 4 6 10 10
Vardas1690 Pavardė1690 4 4 6 8 8 7
Vardas1691 Pavardė1691 3 3 8 9 9 7
Vardas1692 Pavardė1692 3 3 3 7 9 9
Vardas1693 Pavardė1693 2 5 7 9 10 2
Vardas1694 Pavardė1694 3 8 8 9 10 10
Vardas1695 Pavardė1695 2 3 5 7 9 9
Vardas1696 Pavardė1696 5 6 7 8 9 9
Vardas1697 Pavardė1697 3 5 6 8 9 10
Vardas1698 Pavardė1698 2 2 3 10 10 6
Vardas1699 Pavardė1699 4 7 9 9 10 4
Vardas1700 Pavardė1700 3 3 4 7 9 6
Vardas1701 Pavardė1701 4 9 9 10 10 8
Vardas1702 Pavardė1702 4 6 7 8 9 7
Vardas1703 Pavardė1703 2 4 5 7 7 4
Vardas1704 Pavardė1704 4 4 8 9 9 4
Vardas1705 Pavardė1705 2 4 7 7 9 3
Vardas1706 Pavardė1706 2 5 6 8 9 3
Vardas1707 Pavardė1707 3 5 7 7 8 5
Vardas1708 Pavardė1708 3 7 8 10 10 5
Vardas1709 Pavardė1709 5 5 6 7 10 8
Vardas1710 Pavardė1710 2 4 6 7 8 6
Vardas1711 Pavardė1711 2 6 6 10 10 4
Vardas1712 Pavardė1712 4 6 7 9 10 7
Vardas1713 Pavardė1713 2 3 5 7 10 5
Vardas1714 Pavardė1714 2 4 5 8 9 4
Vardas1715 Pavardė1715 2 5 6 7 10 5
Vardas1716 Pavardė1716 2 5 5 8 10 7
Vardas1717 Pavardė1717 2 3 5 6 6 8
Vardas1718 Pavardė1718 3 4 8 9 9 8
Vardas1719 Pavardė1719 5 5 6 7 9 3
Vardas1720 Pavardė1720 4 6 7 10 10 6
Vardas1721 Pavardė1721 3 5 6 9 9 6
Vardas1722 Pavardė1722 4 5 5 6 10 6
Vardas1723 Pavardė1723 6 7 7 8 9 3
Vardas1724 Pavardė1724 3 4 4 7 7 7
Vardas1725 Pavardė1725 5 5 6 6 9 2
Vardas1726 Pavardė1726 2 2 5 10 10 3
Vardas1727 Pavardė1727 3 4 4 5 9 5
Vardas1728 Pavardė1728 3 6 8 10 10 6
Vardas1729 Pavardė1729 2 4 6 10 10 3
Vardas1730 Pavardė1730 2 3 4 5 10 8
Vardas1731 Pavardė1731 2 5 9 9 10 3
Vardas1732 Pavardė1732 2 3 4 4 9 7
Vardas1733 Pavardė1733 2 4 5 6 7 5
Vardas1734 Pavardė1734 2 2 5 6 9 8
Vardas1735 Pavardė1735 2 5 7 7 10 3
Vardas1736 Pavardė1736 3 3 3 4 10 5
Vardas1737 Pavardė1737 4 5 7 8 8 10
Vardas1738 Pavardė1738 2 3 6 8 10 8
Vardas1739 Pavardė1739 3 5 6 8 10 8
Vardas1740 Pavardė1740 4 5 6 7 8 10
Vardas1741 Pavardė1741 2 3 8 8 8 5
Vardas1742 Pavardė1742 2 3 6 7 9 3
Vardas1743 Pavardė1743 2 2 5 5 8 8
Vardas1744 Pavardė1744 2 3 4 5 6 9
Vardas1745 Pavardė1745 4 6 6 8 10 10
Vardas1746 Pavardė1746 2 3 4 5 7 7
Vardas1747 Pavardė1747 3 6 7 10 10 2
Vardas1748 Pavardė1748 3 5 7 9 9 10
Vardas1749 Pavardė1749 4 4 6 7 8 5
Vardas1750 Pavardė1750 4 4 6 8 9 9
Vardas1751 Pavardė1751 2 2 3 6 10 4
Vardas1752 Pavardė1752 2 5 7 8 9 8
Vardas1753 Pavardė1753 3 3 5 7 7 3
Vardas1754 Pavardė1754 2 5 5 6 7 3
Vardas1755 Pavardė1755 3 4 5 8 8 4
Vardas1756 Pavardė1756 4 4 4 8 10 3
Vardas1757 Pavardė1757 2 3 5 8 10 2
Vardas1758 Pavardė1758 2 3 4 6 8 7
Vardas1759 Pavardė1759 3 3 5 6 9 4
Vardas1760 Pavardė1760 3 4 7 8 10 10
Vardas1761 Pavardė1761 2 2 5 6 10 5
Vardas1762 Pavardė1762 4 5 5 8 9 5
Vardas1763 Pavardė1763 4 5 8 10 10 6
Vardas1764 Pavardė1764 3 4 5 6 8 6
Vardas1765 Pavardė1765 2 5 5 9 10 3
Vardas1766 Pavardė1766 2 3 5 9 10 3
Vardas1767 Pavardė1767 3 3 5 5 9 9
Vardas1768 Pavardė1768 2 3 5 6 9 7
Vardas1769 Pavardė1769 2 3 4 5 9 3
Vardas1770 Pavardė1770 2 3 6 7 9 2
Vardas1771 Pavardė1771 4 4 5 6 7 4
Vardas1772 Pavardė1772 2 6 7 10 10 7
Vardas1773 Pavardė1773 3 4 4 7 7 9
Vardas1774 Pavardė1774 2 7 8 9 10 8
Vardas1775 Pavardė1775 5 8 10 10 10 3
Vardas1776 Pavardė1776 2 2 9 10 10 5
Vardas1777 Pavardė1777 3 6 6 9 10 6
Vardas1778 Pavardė1778 4 6 7 7 10 3
Vardas1779 Pavardė1779 2 3 6 6 8 2
Vardas1780 Pavardė1780 4 5 6 6 7 6
Vardas1781 Pavardė1781 2 6 7 7 8 7
Vardas1782 Pavardė1782 2 5 6 9 10 7
Vardas1783 Pavardė1783 3 3 6 7 9 2
Vardas1784 Pavardė1784 3 3 6 7 9 10
Vardas1785 Pavardė1785 4 4 5 6 10 9
Vardas1786 Pavardė1786 2 3 9 10 10 7
Vardas1787 Pavardė1787 2 7 8 8 10 4
Vardas1788 Pavardė1788 2 2 9 10 10 2
Vardas1789 Pavardė1789 3 5 6 8 9 8
Vardas1790 Pavardė1790 3 4 5 8 9 5
Vardas1791 Pavardė1791 3 3 5 6 9 2
Vardas1792 Pavardė1792 2 4 7 9 9 6
Vardas1793 Pavardė1793 2 5 6 7 9 10
Vardas1794 Pavardė1794 2 4 8 9 10 5
Vardas1795 Pavardė1795 3 6 7 8 9 2
Vardas1796 Pavardė1796 6 9 9 9 10 5
Vardas1797 Pavardė1797 2 2 6 7 9 3
Vardas1798 Pavardė1798 3 4 6 7 10 8
Vardas1799 Pavardė1799 2 8 10 10 10 3
Vardas1800 Pavardė1800 3 3 5 6 6 2
Vardas1801 Pavardė1801 4 5 5 6 9 5
Vardas1802 Pavardė1802 4 4 6 7 8 10
Vardas1803 Pavardė1803 3 3 4 5 7 4
Vardas1804 Pavardė1804 2 2 8 8 10 5
Vardas1805 Pavardė1805 5 5 7 10 10 2
Vardas1806 Pavardė1806 2 3 7 8 8 6
Vardas1807 Pavardė1807 4 4 5 8 10 7
Vardas1808 Pavardė1808 3 6 7 7 8 3
Vardas1809 Pavardė1809 2 5 8 9 10 7
Vardas1810 Pavardė1810 4 5 5 8 9 7
Vardas1811 Pavardė1811 2 2 3 7 7 10
Vardas1812 Pavardė1812 3 4 6 8 10 10
Vardas1813 Pavardė1813 5 6 6 8 9 8
Vardas1814 Pavardė1814 4 4 7 7 9 3
Vardas1815 Pavardė1815 4 5 5 7 9 8
Vardas1816 Pavardė1816 2 4 9 9 10 8
Vardas1817 Pavardė1817 4 4 6 7 10 5
Vardas1818 Pavardė1818 2 5 5 6 10 10
Vardas1819 Pavardė1819 2 6 6 7 9 10
Vardas1820 Pavardė1820 5 5 7 8 10 4
Vardas1821 Pavardė1821 5 5 7 7 9 2
Vardas1822 Pavardė1822 3 3 4 8 9 2
Vardas1823 Pavardė1823 2 3 5 7 9 4
Vardas1824 Pavardė1824 4 4 5 7 9 4
Vardas1825 Pavardė1825 4 5 5 8 10 9
Vardas1826 Pavardė1826 7 7 9 10 10 6
Vardas1827 Pavardė1827 2 2 4 7 8 8
Vardas1828 Pavardė1828 3 5 7 9 10 6
Vardas1829 Pavardė1829 3 3 3 5 10 10
Vardas1830 Pavardė1830 4 5 6 6 9 7
Vardas1831 Pavardė1831 3 7 7 8 10 3
Vardas1832 Pavardė1832 2 5 5 5 9 7
Vardas1833 Pavardė1833 6 6 6 6 8 8
Vardas1834 Pavardė1834 4 5 7 8 10 5
Vardas1835 Pavardė1835 2 4 4 7 9 2
Vardas1836 Pavardė1836 3 4 5 7 7 4
Vardas1837 Pavardė1837 3 4 7 9 9 4
Vardas1838 Pavardė1838 3 5 8 9 9 2
