Vardas Pavardė ND1 ND2 ND3 ND4 ND5 Egzaminas
Vardas25906 Pavardė25906 4 4 5 5 6 6
Vardas25908 Pavardė25908 2 3 7 9 9 6
Vardas25909 Pavardė25909 2 4 4 5 6 8
Vardas2591 Pavardė2591 5 6 8 8 9 5
Vardas25911 Pavardė25911 2 4 7 7 9 8
Vardas25912 Pavardė25912 2 4 6 7 8 10
Vardas25915 Pavardė25915 2 2 4 6 6 9
Vardas25916 Pavardė25916 2 2 5 7 7 6
Vardas25917 Pavardė25917 6 6 7 9 10 6
Vardas25918 Pavardė25918 2 4 4 6 9 6
Vardas25919 Pavardė25919 2 5 5 5 8 8
Vardas25920 Pavardė25920 2 3 5 5 6 6
Vardas25922 Pavardė25922 3 6 7 7 8 10
Vardas25923 Pavardė25923 4 5 5 8 10 10
Vardas25924 Pavardė25924 2 3 7 8 8 7
Vardas25925 Pavardė25925 3 3 7 7 9 8
Vardas25926 Pavardė25926 2 5 6 6 10 7
Vardas25927 Pavardė25927 5 5 7 8 10 5
Vardas25928 Pavardė25928 3 6 6 7 10 6
Vardas2593 Pavardė2593 4 7 8 8 9 9
Vardas25930 Pavardė25930 2 4 4 7 8 9
Vardas25931 Pavardė25931 5 5 7 10 10 9
Vardas25934 Pavardė25934 3 3 7 7 8 7
Vardas25935 Pavardė25935 3 3 6 9 10 9
Vardas25936 Pavardė25936 2 2 2 2 3 8
Vardas25937 Pavardė25937 3 6 7 10 10 7
Vardas25939 Pavardė25939 6 6 7 7 8 5
Vardas2594 Pavardė2594 2 2 4 9 10 6
Vardas25940 Pavardė25940 3 7 8 8 8 10
Vardas25942 Pavardė25942 2 3 6 6 10 8
Vardas25945 Pavardė25945 3 3 5 6 6 10
Vardas25947 Pavardė25947 3 7 8 8 10 9
Vardas25948 Pavardė25948 3 3 3 4 5 8
Vardas2595 Pavardė2595 6 7 7 10 10 8
Vardas25950 Pavardė25950 3 4 5 10 10 5
Vardas25952 Pavardė25952 2 4 5 6 10 8
Vardas25953 Pavardė25953 4 5 6 6 7 6
Vardas25954 Pavardė25954 4 4 5 6 10 5
Vardas25956 Pavardė25956 2 4 6 7 9 7
Vardas25958 Pavardė25958 2 2 2 5 8 8
Vardas25959 Pavardė25959 7 9 9 9 10 8
Vardas2596 Pavardė2596 4 4 5 6 7 6
Vardas25961 Pavardė25961 2 5 7 8 9 5
Vardas25966 Pavardė25966 3 5 8 8 10 8
Vardas25970 Pavardė25970 2 3 5 6 7 6
Vardas25972 Pavardė25972 4 6 8 8 9 10
Vardas25973 Pavardė25973 2 2 2 4 5 7
Vardas25974 Pavardė25974 4 6 7 7 9 8
Vardas25975 Pavardė25975 2 6 8 9 9 7
Vardas25976 Pavardė25976 2 4 4 5 6 6
Vardas25977 Pavardė25977 2 3 6 9 9 10
Vardas25979 Pavardė25979 3 3 4 6 9 10
Vardas2598 Pavardė2598 3 4 5 5 9 8
Vardas25980 Pavardė25980 5 6 6 7 9 9
Vardas25981 Pavardė25981 4 4 8 10 10 5
Vardas25983 Pavardė25983 4 4 7 8 10 6
Vardas25984 Pavardė25984 4 6 7 9 10 5
Vardas25985 Pavardė25985 2 4 5 7 10 9
Vardas25986 Pavardė25986 2 3 6 6 10 6
Vardas25987 Pavardė25987 4 7 7 9 10 9
Vardas2599 Pavardė2599 4 5 6 8 10 5
Vardas25990 Pavardė25990 2 5 7 9 9 8
Vardas25992 Pavardė25992 2 3 8 8 9 6
Vardas25993 Pavardė25993 2 5 6 8 10 10
Vardas25994 Pavardė25994 3 6 7 8 10 10
Vardas25995 Pavardė25995 4 7 8 9 10 9
Vardas25996 Pavardė25996 3 3 4 9 10 6
Vardas25997 Pavardė25997 4 4 5 7 7 9
Vardas25998 Pavardė25998 5 5 5 6 8 10
Vardas26 Pavardė26 3 5 7 7 9 6
Vardas260 Pavardė260 3 5 6 9 10 5
Vardas2600 Pavardė2600 3 3 7 8 10 10
Vardas26000 Pavardė26000 2 8 9 10 10 5
Vardas26001 Pavardė26001 3 5 7 7 9 6
Vardas26002 Pavardė26002 3 3 9 9 10 9
Vardas26003 Pavardė26003 2 2 2 3 7 7
Vardas26004 Pavardė26004 3 4 5 7 8 9
Vardas26005 Pavardė26005 2 3 6 6 9 10
Vardas26008 Pavardė26008 2 3 4 10 10 6
Vardas26009 Pavardė26009 2 5 7 9 10 10
Vardas2601 Pavardė2601 3 5 6 6 7 5
Vardas26010 Pavardė26010 2 3 9 9 9 7
Vardas26012 Pavardė26012 2 9 9 10 10 10
Vardas26013 Pavardė26013 3 5 8 8 8 9
Vardas26014 Pavardė26014 3 3 5 9 10 5
Vardas26017 Pavardė26017 3 6 8 10 10 4
Vardas26019 Pavardė26019 2 3 5 5 10 9
Vardas26020 Pavardė26020 3 4 7 7 8 10
Vardas26021 Pavardė26021 3 3 5 9 10 7
Vardas26022 Pavardė26022 2 3 3 6 7 8
Vardas26023 Pavardė26023 2 3 3 7 9 9
Vardas26024 Pavardė26024 2 4 5 9 10 6
Vardas26026 Pavardė26026 2 3 5 10 10 6
Vardas26027 Pavardė26027 2 4 4 6 10 10
Vardas26029 Pavardė26029 2 6 7 8 8 5
Vardas26031 Pavardė26031 3 4 5 8 9 5
Vardas26032 Pavardė26032 3 3 5 7 9 9
Vardas26034 Pavardė26034 5 7 9 10 10 10
Vardas26036 Pavardė26036 2 4 9 10 10 9
Vardas26037 Pavardė26037 4 7 8 9 10 4
Vardas26038 Pavardė26038 5 6 6 8 9 8
Vardas26039 Pavardė26039 2 3 3 6 10 8
Vardas2604 Pavardė2604 2 4 6 8 10 7
Vardas26040 Pavardė26040 4 6 7 7 10 8
Vardas26045 Pavardė26045 6 8 10 10 10 7
Vardas26046 Pavardė26046 7 7 7 8 8 5
Vardas26047 Pavardė26047 3 4 7 10 10 6
Vardas26049 Pavardė26049 4 4 6 7 9 10
Vardas2605 Pavardė2605 2 5 5 9 10 5
Vardas26050 Pavardė26050 5 6 7 9 10 7
Vardas26051 Pavardė26051 3 4 6 6 9 7
Vardas26054 Pavardė26054 2 5 5 8 9 8
Vardas26055 Pavardė26055 2 3 4 4 9 8
Vardas26056 Pavardė26056 3 3 3 6 10 7
Vardas26057 Pavardė26057 2 2 4 6 9 8
Vardas2606 Pavardė2606 2 3 5 5 7 8
Vardas26060 Pavardė26060 2 5 6 9 10 5
Vardas26061 Pavardė26061 2 4 5 7 7 7
Vardas26062 Pavardė26062 2 3 5 6 10 10
Vardas26063 Pavardė26063 4 5 6 7 9 10
Vardas26064 Pavardė26064 2 2 6 6 8 8
Vardas26065 Pavardė26065 2 2 7 8 9 7
Vardas26069 Pavardė26069 4 4 8 8 9 7
Vardas2607 Pavardė2607 2 4 5 6 7 7
Vardas26070 Pavardė26070 4 7 7 9 10 4
Vardas26071 Pavardė26071 4 5 8 9 10 7
Vardas26072 Pavardė26072 3 3 4 9 10 5
Vardas26073 Pavardė26073 2 4 4 6 8 7
Vardas26074 Pavardė26074 2 3 5 8 9 9
Vardas26075 Pavardė26075 5 6 7 8 8 10
Vardas26076 Pavardė26076 4 6 8 10 10 8
Vardas26077 Pavardė26077 2 3 5 7 9 7
Vardas26082 Pavardė26082 5 6 7 7 10 7
Vardas26083 Pavardė26083 3 3 6 6 7 9
Vardas26085 Pavardė26085 2 2 4 8 10 7
Vardas26086 Pavardė26086 2 2 2 3 4 9
Vardas26087 Pavardė26087 2 7 9 10 10 6
Vardas26090 Pavardė26090 3 6 9 9 9 6
Vardas26091 Pavardė26091 3 4 6 6 10 7
Vardas26092 Pavardė26092 2 2 4 7 9 6
Vardas26093 Pavardė26093 4 5 5 9 10 8
Vardas26094 Pavardė26094 4 8 8 8 9 8
Vardas26095 Pavardė26095 2 6 6 8 10 9
Vardas26096 Pavardė26096 4 6 7 9 10 6
Vardas261 Pavardė261 2 4 5 6 7 6
Vardas2610 Pavardė2610 5 6 7 8 9 8
Vardas26101 Pavardė26101 2 3 4 7 10 8
Vardas26103 Pavardė26103 2 4 6 8 8 6
Vardas26104 Pavardė26104 4 8 8 9 10 4
Vardas26105 Pavardė26105 3 5 5 6 10 8
Vardas26106 Pavardė26106 5 6 7 9 10 8
Vardas26107 Pavardė26107 5 5 6 9 10 6
Vardas26108 Pavardė26108 4 4 7 7 8 10
Vardas2611 Pavardė2611 2 3 5 8 8 5
Vardas26110 Pavardė26110 4 4 5 7 10 6
Vardas26111 Pavardė26111 2 2 3 7 9 6
Vardas26112 Pavardė26112 2 4 7 9 9 8
Vardas26114 Pavardė26114 6 8 10 10 10 4
Vardas26116 Pavardė26116 3 4 5 10 10 5
Vardas26117 Pavardė26117 3 4 6 7 9 7
Vardas26118 Pavardė26118 2 5 6 9 10 7
Vardas2612 Pavardė2612 2 4 5 8 9 10
Vardas26120 Pavardė26120 3 5 6 7 9 7
Vardas26122 Pavardė26122 7 8 9 9 10 5
Vardas26123 Pavardė26123 5 7 9 10 10 9
Vardas26124 Pavardė26124 6 7 8 9 10 6
Vardas26125 Pavardė26125 3 4 6 8 8 7
Vardas26126 Pavardė26126 5 6 8 8 8 8
Vardas26129 Pavardė26129 3 4 5 8 10 10
Vardas2613 Pavardė2613 2 6 6 9 10 9
Vardas26130 Pavardė26130 4 5 7 9 9 6
Vardas26132 Pavardė26132 3 3 4 6 8 9
Vardas26133 Pavardė26133 4 5 6 8 9 10
Vardas26134 Pavardė26134 3 6 9 10 10 6
Vardas26136 Pavardė26136 3 4 4 8 10 9
Vardas26137 Pavardė26137 2 5 5 7 7 10
Vardas26139 Pavardė26139 4 5 8 8 8 5
Vardas2614 Pavardė2614 4 5 8 8 8 8
Vardas26140 Pavardė26140 3 5 5 6 7 5
Vardas26141 Pavardė26141 2 5 8 10 10 8
Vardas26142 Pavardė26142 3 4 5 6 10 10
Vardas26145 Pavardė26145 5 6 6 6 10 5
Vardas26146 Pavardė26146 7 7 8 8 8 9
Vardas26147 Pavardė26147 2 3 3 6 8 8
Vardas26148 Pavardė26148 2 4 5 8 10 5
Vardas2615 Pavardė2615 2 4 6 8 10 9
Vardas26151 Pavardė26151 2 3 6 7 8 6
Vardas26152 Pavardė26152 4 5 6 7 10 6
Vardas26154 Pavardė26154 4 5 6 8 10 8
Vardas26155 Pavardė26155 3 4 6 6 7 8
Vardas26157 Pavardė26157 5 5 5 7 10 5
Vardas26158 Pavardė26158 3 5 7 7 10 10
Vardas26159 Pavardė26159 2 2 4 7 8 7
Vardas2616 Pavardė2616 4 7 8 8 10 7
Vardas26160 Pavardė26160 2 2 4 6 9 8
Vardas26161 Pavardė26161 3 4 5 9 9 6
Vardas26162 Pavardė26162 5 5 8 9 10 9
Vardas26164 Pavardė26164 3 5 7 7 10 8
Vardas26166 Pavardė26166 2 2 4 6 9 6
Vardas26169 Pavardė26169 2 7 8 9 10 8
Vardas2617 Pavardė2617 3 4 6 7 9 6
Vardas26170 Pavardė26170 3 7 7 9 9 6
Vardas26171 Pavardė26171 2 3 3 10 10 5
Vardas26172 Pavardė26172 2 6 7 8 10 7
Vardas26173 Pavardė26173 4 5 7 8 10 9
Vardas26174 Pavardė26174 2 3 3 4 8 10
Vardas26176 Pavardė26176 2 5 6 7 10 8
Vardas26177 Pavardė26177 3 4 4 5 10 9
Vardas26179 Pavardė26179 3 5 9 9 10 10
Vardas2618 Pavardė2618 6 6 8 9 9 5
Vardas26180 Pavardė26180 3 4 10 10 10 8
Vardas26181 Pavardė26181 2 5 7 9 10 8
Vardas26184 Pavardė26184 4 6 8 8 10 6
Vardas26185 Pavardė26185 4 6 8 9 10 7
Vardas26186 Pavardė26186 4 7 7 9 10 5
Vardas26187 Pavardė26187 4 5 7 9 10 5
Vardas2619 Pavardė2619 4 4 7 8 10 9
Vardas26190 Pavardė26190 2 2 7 10 10 8
Vardas26193 Pavardė26193 4 6 7 9 9 7
Vardas26194 Pavardė26194 3 4 4 9 10 9
Vardas26195 Pavardė26195 2 3 5 5 6 8
Vardas26196 Pavardė26196 4 6 8 9 10 6
Vardas26197 Pavardė26197 2 4 5 10 10 6
Vardas26198 Pavardė26198 2 4 5 7 7 7
Vardas26199 Pavardė26199 3 3 4 6 7 10
Vardas262 Pavardė262 5 6 7 7 10 8
Vardas2620 Pavardė2620 6 7 8 8 10 8
Vardas26200 Pavardė26200 3 4 7 7 7 7
Vardas26201 Pavardė26201 4 6 7 10 10 6
Vardas26203 Pavardė26203 4 5 6 6 10 5
Vardas26205 Pavardė26205 3 3 4 4 4 10
Vardas26206 Pavardė26206 5 7 9 9 10 7
Vardas26210 Pavardė26210 4 5 6 8 10 6
Vardas26211 Pavardė26211 3 5 8 8 9 7
Vardas26213 Pavardė26213 5 6 7 7 7 9
Vardas26215 Pavardė26215 2 4 4 7 7 6
Vardas26217 Pavardė26217 5 8 9 9 9 7
Vardas26218 Pavardė26218 3 5 7 8 9 9
Vardas26219 Pavardė26219 3 6 8 9 9 8
Vardas26221 Pavardė26221 4 4 7 8 10 7
Vardas26222 Pavardė26222 3 7 9 10 10 7
Vardas26223 Pavardė26223 2 3 3 5 9 7
Vardas26224 Pavardė26224 2 5 6 6 9 7
Vardas26225 Pavardė26225 3 4 4 7 10 9
Vardas26226 Pavardė26226 4 5 8 8 10 5
Vardas2623 Pavardė2623 2 3 5 9 9 9
Vardas26230 Pavardė26230 5 7 8 9 9 8
Vardas26231 Pavardė26231 4 5 7 8 9 5
Vardas26232 Pavardė26232 4 8 10 10 10 4
Vardas26234 Pavardė26234 6 7 8 10 10 7
Vardas26236 Pavardė26236 4 4 6 7 9 6
Vardas26237 Pavardė26237 3 3 8 9 10 6
Vardas26238 Pavardė26238 2 4 4 5 10 8
Vardas26239 Pavardė26239 3 3 4 6 6 8
Vardas2624 Pavardė2624 2 4 4 8 8 7
Vardas26241 Pavardė26241 5 6 7 8 10 10
Vardas26242 Pavardė26242 5 6 7 7 9 5
Vardas26244 Pavardė26244 2 5 6 6 8 9
Vardas26248 Pavardė26248 2 4 5 9 10 9
Vardas26249 Pavardė26249 2 4 7 8 9 5
Vardas2625 Pavardė2625 2 3 4 10 10 7
Vardas26250 Pavardė26250 3 5 6 7 7 5
Vardas26251 Pavardė26251 2 4 5 5 9 7
Vardas26252 Pavardė26252 2 3 4 4 7 6
Vardas26253 Pavardė26253 5 6 6 9 10 9
Vardas26254 Pavardė26254 2 3 8 9 9 7
Vardas26255 Pavardė26255 6 7 7 9 10 4
Vardas26258 Pavardė26258 3 4 5 6 7 8
Vardas26259 Pavardė26259 2 3 5 9 10 8
Vardas2626 Pavardė2626 7 7 8 8 9 8
Vardas26260 Pavardė26260 2 2 6 6 6 10
Vardas26261 Pavardė26261 3 6 6 7 7 6
Vardas26264 Pavardė26264 2 2 6 7 10 5
Vardas26265 Pavardė26265 2 5 7 8 8 5
Vardas26267 Pavardė26267 2 3 3 8 9 9
Vardas26269 Pavardė26269 2 3 7 7 9 9
Vardas2627 Pavardė2627 3 4 5 5 8 8
Vardas26271 Pavardė26271 3 4 5 8 10 10
Vardas26272 Pavardė26272 2 2 3 5 7 7
Vardas26273 Pavardė26273 4 4 6 7 9 7
Vardas26274 Pavardė26274 4 5 6 8 10 10
Vardas26276 Pavardė26276 2 2 6 7 9 7
Vardas26277 Pavardė26277 2 5 6 7 9 6
Vardas26278 Pavardė26278 2 3 3 9 10 6
Vardas26279 Pavardė26279 2 8 9 9 10 9
Vardas2628 Pavardė2628 2 3 4 5 5 7
Vardas26280 Pavardė26280 3 4 6 8 10 10
Vardas26281 Pavardė26281 4 5 5 10 10 9
Vardas26283 Pavardė26283 4 5 5 6 10 10
Vardas26284 Pavardė26284 4 4 5 5 7 8
Vardas26285 Pavardė26285 2 5 7 7 7 9
Vardas26289 Pavardė26289 2 2 6 8 8 9
Vardas2629 Pavardė2629 3 4 7 7 8 6
Vardas26291 Pavardė26291 2 3 6 6 8 5
Vardas26294 Pavardė26294 3 6 7 7 10 5
Vardas26295 Pavardė26295 3 3 7 7 9 7
Vardas26296 Pavardė26296 4 5 6 6 7 7
Vardas26297 Pavardė26297 2 2 7 9 10 7
Vardas26298 Pavardė26298 2 3 3 4 8 6
Vardas26299 Pavardė26299 2 2 2 4 4 6
Vardas263 Pavardė263 3 5 5 6 7 5
Vardas2630 Pavardė2630 4 5 6 8 10 5
Vardas26301 Pavardė26301 2 3 8 8 10 5
Vardas26304 Pavardė26304 4 6 8 8 10 10
Vardas26305 Pavardė26305 4 5 5 7 7 10
Vardas26307 Pavardė26307 2 3 4 6 8 10
Vardas26308 Pavardė26308 4 5 5 9 10 6
Vardas26309 Pavardė26309 4 5 7 7 10 10
Vardas26310 Pavardė26310 4 5 6 9 9 10
Vardas26311 Pavardė26311 2 5 9 10 10 6
Vardas26312 Pavardė26312 4 4 5 7 10 6
Vardas26314 Pavardė26314 6 6 7 8 8 5
Vardas26316 Pavardė26316 4 6 8 10 10 7
Vardas26317 Pavardė26317 5 7 7 8 10 5
Vardas26318 Pavardė26318 2 3 7 9 10 10
Vardas26320 Pavardė26320 2 3 5 9 10 9
Vardas26321 Pavardė26321 3 4 5 6 7 7
Vardas26322 Pavardė26322 4 5 6 6 10 6
Vardas26323 Pavardė26323 2 6 6 9 10 10
Vardas26324 Pavardė26324 2 4 5 9 10 8
Vardas26325 Pavardė26325 6 8 9 9 10 9
Vardas26326 Pavardė26326 3 4 5 5 9 9
Vardas26328 Pavardė26328 2 3 3 6 6 6
Vardas2633 Pavardė2633 2 2 4 6 7 7
Vardas26330 Pavardė26330 3 4 6 8 10 8
Vardas26331 Pavardė26331 2 3 6 7 8 7
Vardas26332 Pavardė26332 2 6 8 9 10 6
Vardas26333 Pavardė26333 3 4 9 10 10 9
Vardas26335 Pavardė26335 3 7 8 8 10 6
Vardas26337 Pavardė26337 2 2 2 2 6 8
Vardas26338 Pavardė26338 6 6 7 9 10 5
Vardas26339 Pavardė26339 3 5 5 8 10 8
Vardas2634 Pavardė2634 2 5 5 7 10 7
Vardas26341 Pavardė26341 6 7 7 9 10 4
Vardas26342 Pavardė26342 3 4 4 7 8 8
Vardas26343 Pavardė26343 3 3 3 4 7 9
Vardas26346 Pavardė26346 2 2 4 5 9 10
Vardas26347 Pavardė26347 2 9 10 10 10 7
Vardas26348 Pavardė26348 3 6 7 7 9 9
Vardas26349 Pavardė26349 2 3 4 9 10 10
Vardas2635 Pavardė2635 2 3 4 7 10 8
Vardas26350 Pavardė26350 2 2 4 5 10 6
Vardas26351 Pavardė26351 2 4 8 9 10 10
Vardas26353 Pavardė26353 4 5 5 8 10 5
Vardas26355 Pavardė26355 2 6 8 10 10 8
Vardas26361 Pavardė26361 3 4 7 9 10 10
Vardas26362 Pavardė26362 3 4 6 7 8 10
Vardas26363 Pavardė26363 2 3 7 8 10 7
Vardas26364 Pavardė26364 5 5 8 8 9 5
Vardas26366 Pavardė26366 3 6 7 8 10 7
Vardas26367 Pavardė26367 4 5 6 9 9 8
Vardas26368 Pavardė26368 2 2 3 6 10 9
Vardas2637 Pavardė2637 3 4 8 8 10 7
Vardas26370 Pavardė26370 3 6 7 7 9 6
Vardas26371 Pavardė26371 2 2 2 6 9 10
Vardas26373 Pavardė26373 2 4 9 9 10 7
Vardas26377 Pavardė26377 2 5 5 8 10 10
Vardas2638 Pavardė2638 2 3 4 4 10 9
Vardas26381 Pavardė26381 4 5 5 6 6 7
Vardas26382 Pavardė26382 3 4 4 8 10 8
Vardas26383 Pavardė26383 4 7 9 10 10 9
Vardas26384 Pavardė26384 3 6 6 7 8 5
Vardas26385 Pavardė26385 5 6 8 8 8 6
Vardas26386 Pavardė26386 2 3 5 6 9 7
Vardas26388 Pavardė26388 3 6 8 9 9 7
Vardas26389 Pavardė26389 4 7 7 9 10 10
Vardas2639 Pavardė2639 4 4 5 9 10 7
Vardas26390 Pavardė26390 2 2 7 8 9 7
Vardas26392 Pavardė26392 3 4 8 9 10 5
Vardas26393 Pavardė26393 3 5 7 9 10 5
Vardas26394 Pavardė26394 3 4 6 7 8 10
Vardas26395 Pavardė26395 2 4 6 7 10 8
Vardas26396 Pavardė26396 2 6 6 9 10 6
Vardas26397 Pavardė26397 2 4 5 9 9 6
Vardas26399 Pavardė26399 3 3 5 5 8 10
Vardas2640 Pavardė2640 3 4 6 7 9 6
Vardas26400 Pavardė26400 6 7 7 9 9 6
Vardas26401 Pavardė26401 2 5 5 8 8 5
Vardas26402 Pavardė26402 6 8 8 9 9 4
Vardas26406 Pavardė26406 2 4 5 8 10 5
Vardas26407 Pavardė26407 5 6 6 10 10 8
Vardas26408 Pavardė26408 2 4 4 7 8 7
Vardas26409 Pavardė26409 2 6 8 8 9 9
Vardas26410 Pavardė26410 3 4 6 7 10 9
Vardas26411 Pavardė26411 4 5 7 8 8 7
Vardas26412 Pavardė26412 4 6 7 7 8 7
Vardas26414 Pavardė26414 2 3 9 9 10 6
Vardas26416 Pavardė26416 4 4 9 9 10 9
Vardas26417 Pavardė26417 3 5 8 10 10 8
Vardas26418 Pavardė26418 4 5 5 7 7 10
Vardas2642 Pavardė2642 3 4 8 10 10 9
Vardas26420 Pavardė26420 3 6 7 8 9 7
Vardas26422 Pavardė26422 6 6 8 9 9 7
Vardas26423 Pavardė26423 3 3 4 7 7 9
Vardas26424 Pavardė26424 2 2 2 3 4 7
Vardas26425 Pavardė26425 4 5 5 8 9 9
Vardas26427 Pavardė26427 3 6 8 8 9 7
Vardas26428 Pavardė26428 2 3 5 6 9 7
Vardas26429 Pavardė26429 2 4 5 6 10 6
Vardas26430 Pavardė26430 2 3 6 7 9 6
Vardas26431 Pavardė26431 2 4 7 8 10 6
Vardas26432 Pavardė26432 2 6 6 6 10 5
Vardas26435 Pavardė26435 6 7 8 10 10 6
Vardas26436 Pavardė26436 3 3 5 10 10 8
Vardas26437 Pavardė26437 2 7 7 8 8 8
Vardas26438 Pavardė26438 3 6 9 9 10 10
Vardas26439 Pavardė26439 2 4 7 8 8 8
Vardas26441 Pavardė26441 3 5 5 6 9 10
Vardas26444 Pavardė26444 2 4 6 7 8 10
Vardas26445 Pavardė26445 2 4 5 8 10 8
Vardas26447 Pavardė26447 3 6 7 7 8 6
Vardas26449 Pavardė26449 5 5 5 7 9 7
Vardas2645 Pavardė2645 3 5 6 8 9 9
Vardas26451 Pavardė26451 2 2 9 10 10 9
Vardas26452 Pavardė26452 2 4 6 9 9 7
Vardas26453 Pavardė26453 2 4 5 5 6 8
Vardas26454 Pavardė26454 3 7 9 9 10 10
Vardas26455 Pavardė26455 2 4 5 6 6 7
Vardas26457 Pavardė26457 2 4 5 7 9 8
Vardas26459 Pavardė26459 7 7 8 9 10 9
Vardas2646 Pavardė2646 2 6 6 7 7 6
Vardas26463 Pavardė26463 2 4 6 7 9 8
Vardas26464 Pavardė26464 4 6 7 9 9 5
Vardas26466 Pavardė26466 2 4 5 7 7 7
Vardas26467 Pavardė26467 2 5 6 9 10 5
Vardas26468 Pavardė26468 6 7 7 9 10 9
Vardas26470 Pavardė26470 3 3 3 4 8 10
Vardas26471 Pavardė26471 2 3 4 6 9 9
Vardas26472 Pavardė26472 2 3 6 6 8 9
Vardas26474 Pavardė26474 3 4 8 9 10 10
Vardas26475 Pavardė26475 5 5 5 6 6 6
Vardas26477 Pavardė26477 4 7 8 8 8 9
Vardas26478 Pavardė26478 7 7 8 10 10 9
Vardas26479 Pavardė26479 3 4 7 8 8 9
Vardas2648 Pavardė2648 2 2 4 7 9 8
Vardas26480 Pavardė26480 4 4 4 7 7 5
Vardas26481 Pavardė26481 3 3 4 5 10 8
Vardas26482 Pavardė26482 3 4 5 5 5 7
Vardas26483 Pavardė26483 3 4 4 6 10 5
Vardas26484 Pavardė26484 6 7 7 7 9 8
Vardas26486 Pavardė26486 2 2 5 5 7 7
Vardas26488 Pavardė26488 2 4 4 6 8 9
Vardas26489 Pavardė26489 2 4 6 8 10 8
Vardas2649 Pavardė2649 3 3 5 8 8 7
Vardas26490 Pavardė26490 2 3 6 7 9 7
Vardas26491 Pavardė26491 2 8 8 9 9 10
Vardas26493 Pavardė26493 2 3 8 8 10 9
Vardas26495 Pavardė26495 2 4 7 8 10 9
Vardas26496 Pavardė26496 5 6 8 8 9 6
Vardas26497 Pavardė26497 4 6 6 8 8 9
Vardas26498 Pavardė26498 3 3 5 6 8 10
Vardas265 Pavardė265 6 7 7 8 10 10
Vardas2650 Pavardė2650 2 5 5 7 10 9
Vardas26501 Pavardė26501 3 4 6 10 10 8
Vardas26503 Pavardė26503 9 10 10 10 10 4
Vardas26504 Pavardė26504 2 4 4 5 8 9
Vardas26505 Pavardė26505 7 7 7 8 9 6
Vardas26506 Pavardė26506 6 6 6 7 9 10
Vardas26508 Pavardė26508 4 5 6 7 8 10
Vardas26509 Pavardė26509 2 4 6 6 10 7
Vardas26510 Pavardė26510 3 4 7 8 10 9
Vardas26511 Pavardė26511 5 5 6 7 9 10
Vardas26512 Pavardė26512 2 4 6 8 10 6
Vardas26513 Pavardė26513 3 3 7 7 9 8
Vardas26514 Pavardė26514 2 3 4 4 4 6
Vardas26515 Pavardė26515 2 5 6 9 9 6
Vardas26516 Pavardė26516 2 4 8 9 10 9
Vardas26517 Pavardė26517 3 5 8 10 10 9
Vardas26519 Pavardė26519 2 3 7 7 8 9
Vardas2652 Pavardė2652 3 4 8 8 8 9
Vardas26520 Pavardė26520 3 4 4 7 10 10
Vardas26521 Pavardė26521 2 3 7 10 10 7
Vardas26524 Pavardė26524 3 3 7 8 8 10
Vardas26525 Pavardė26525 2 2 5 7 9 7
Vardas26526 Pavardė26526 5 6 8 9 10 5
Vardas26527 Pavardė26527 2 4 7 7 10 8
Vardas26528 Pavardė26528 4 5 5 6 9 6
Vardas26529 Pavardė26529 4 4 4 7 7 5
Vardas26531 Pavardė26531 2 6 8 8 9 10
Vardas26532 Pavardė26532 2 4 8 9 10 9
Vardas26533 Pavardė26533 2 5 7 8 8 5
Vardas26534 Pavardė26534 2 3 8 9 10 8
Vardas26535 Pavardė26535 2 3 3 4 6 10
Vardas26536 Pavardė26536 5 6 9 9 10 7
Vardas26539 Pavardė26539 2 5 5 8 10 7
Vardas2654 Pavardė2654 4 7 8 8 9 7
Vardas26540 Pavardė26540 3 8 8 10 10 9
Vardas26542 Pavardė26542 3 3 6 6 10 6
Vardas26547 Pavardė26547 3 3 5 5 6 7
Vardas26548 Pavardė26548 3 5 8 9 10 6
Vardas26549 Pavardė26549 2 5 7 7 9 9
Vardas2655 Pavardė2655 3 5 7 7 8 6
Vardas26550 Pavardė26550 2 3 8 8 10 8
Vardas26553 Pavardė26553 3 3 5 8 10 6
Vardas26554 Pavardė26554 4 7 8 8 10 10
Vardas26555 Pavardė26555 4 6 7 7 8 7
Vardas26556 Pavardė26556 6 6 6 9 10 10
Vardas26557 Pavardė26557 4 4 6 7 8 9
Vardas26559 Pavardė26559 3 8 8 9 9 4
Vardas2656 Pavardė2656 5 5 8 8 9 8
Vardas26561 Pavardė26561 4 6 7 8 9 7
Vardas26562 Pavardė26562 2 2 4 4 9 9
Vardas26563 Pavardė26563 3 4 5 8 9 10
Vardas26565 Pavardė26565 2 3 3 4 4 8
Vardas26566 Pavardė26566 3 3 4 6 10 9
Vardas26567 Pavardė26567 4 5 6 6 8 6
Vardas26568 Pavardė26568 2 2 5 8 10 7
Vardas2657 Pavardė2657 4 4 4 4 10 10
Vardas26570 Pavardė26570 5 8 9 10 10 9
Vardas26572 Pavardė26572 4 4 6 8 10 8
Vardas26573 Pavardė26573 2 3 5 9 10 8
Vardas26575 Pavardė26575 2 3 7 7 10 7
Vardas26576 Pavardė26576 7 7 7 9 9 8
Vardas26577 Pavardė26577 5 6 7 7 9 6
Vardas2658 Pavardė2658 2 2 7 9 10 10
Vardas26580 Pavardė26580 3 4 5 6 7 7
Vardas26582 Pavardė26582 2 4 6 8 10 7
