Vardas Pavardė ND1 ND2 ND3 ND4 ND5 Egzaminas
Vardas558 Pavardė558 5 7 8 8 10 3
Vardas559 Pavardė559 5 7 9 9 10 4
Vardas560 Pavardė560 2 4 4 4 6 9
Vardas561 Pavardė561 3 4 6 6 9 8
Vardas562 Pavardė562 2 3 8 10 10 7
Vardas563 Pavardė563 2 2 4 7 7 7
Vardas564 Pavardė564 2 6 7 8 9 6
Vardas565 Pavardė565 2 3 5 8 8 6
Vardas566 Pavardė566 4 4 5 5 9 3
Vardas567 Pavardė567 2 6 10 10 10 7
Vardas568 Pavardė568 2 4 4 6 7 9
Vardas569 Pavardė569 3 4 5 7 7 3
Vardas570 Pavardė570 2 4 7 7 10 5
Vardas571 Pavardė571 2 6 8 8 9 5
Vardas572 Pavardė572 2 3 4 5 7 9
Vardas573 Pavardė573 2 6 6 7 10 7
Vardas574 Pavardė574 5 6 7 9 10 4
Vardas575 Pavardė575 8 9 10 10 10 10
Vardas576 Pavardė576 3 5 6 7 10 6
Vardas577 Pavardė577 2 2 5 9 9 4
Vardas578 Pavardė578 2 2 2 5 7 9
Vardas579 Pavardė579 5 6 7 8 9 2
Vardas580 Pavardė580 2 3 4 6 7 3
Vardas581 Pavardė581 2 3 4 5 8 9
Vardas582 Pavardė582 2 4 7 8 10 7
Vardas583 Pavardė583 2 5 5 6 10 6
Vardas584 Pavardė584 5 6 7 7 9 7
Vardas585 Pavardė585 3 7 8 8 10 5
Vardas586 Pavardė586 2 7 9 10 10 9
Vardas587 Pavardė587 5 6 8 9 10 8
Vardas588 Pavardė588 3 4 5 9 9 10
Vardas589 Pavardė589 7 8 8 9 10 7
Vardas590 Pavardė590 2 2 6 7 9 7
Vardas591 Pavardė591 2 2 6 10 10 5
Vardas592 Pavardė592 6 6 6 6 8 5
Vardas593 Pavardė593 5 6 7 9 9 3
Vardas594 Pavardė594 2 2 2 4 4 7
Vardas595 Pavardė595 2 5 6 9 10 3
Vardas596 Pavardė596 5 7 8 9 10 2
Vardas597 Pavardė597 2 4 4 9 9 10
Vardas598 Pavardė598 2 2 3 4 7 10
Vardas599 Pavardė599 2 3 3 4 10 2
Vardas600 Pavardė600 2 9 10 10 10 3
Vardas601 Pavardė601 3 5 6 7 8 2
Vardas602 Pavardė602 2 4 7 10 10 2
Vardas603 Pavardė603 2 4 5 5 9 4
Vardas604 Pavardė604 4 6 6 9 10 10
Vardas605 Pavardė605 6 6 7 8 10 7
Vardas606 Pavardė606 2 3 4 4 10 8
Vardas607 Pavardė607 4 4 4 5 8 2
Vardas608 Pavardė608 5 6 9 9 10 2
Vardas609 Pavardė609 3 3 8 10 10 8
Vardas610 Pavardė610 2 6 7 8 10 6
Vardas611 Pavardė611 5 5 6 8 8 2
Vardas612 Pavardė612 2 2 3 10 10 10
Vardas613 Pavardė613 3 6 8 8 9 3
Vardas614 Pavardė614 2 4 5 8 9 9
Vardas615 Pavardė615 2 7 7 8 10 9
Vardas616 Pavardė616 3 3 3 4 8 7
Vardas617 Pavardė617 5 7 7 7 9 7
Vardas618 Pavardė618 4 4 8 9 10 8
Vardas619 Pavardė619 3 3 5 9 10 3
Vardas620 Pavardė620 4 4 7 8 8 6
Vardas621 Pavardė621 4 5 7 8 9 8
Vardas622 Pavardė622 2 6 6 9 10 9
Vardas623 Pavardė623 2 2 6 9 10 3
Vardas624 Pavardė624 3 4 7 8 10 3
Vardas625 Pavardė625 2 5 7 8 10 6
Vardas626 Pavardė626 2 5 7 10 10 10
Vardas627 Pavardė627 4 6 6 9 10 2
Vardas628 Pavardė628 3 3 4 9 10 9
Vardas629 Pavardė629 2 2 3 6 9 10
Vardas630 Pavardė630 2 4 7 9 10 2
Vardas631 Pavardė631 2 3 4 5 6 8
Vardas632 Pavardė632 3 4 5 9 10 9
Vardas633 Pavardė633 4 8 8 9 9 6
Vardas634 Pavardė634 4 6 7 9 10 4
Vardas635 Pavardė635 3 4 6 10 10 9
Vardas636 Pavardė636 5 6 8 9 9 8
Vardas637 Pavardė637 5 5 7 9 10 7
Vardas638 Pavardė638 4 5 5 7 8 3
Vardas639 Pavardė639 2 2 4 4 7 4
Vardas640 Pavardė640 2 7 8 8 9 9
Vardas641 Pavardė641 2 3 5 6 8 8
Vardas642 Pavardė642 2 6 7 9 9 5
Vardas643 Pavardė643 4 5 8 9 9 9
Vardas644 Pavardė644 4 6 7 8 10 2
Vardas645 Pavardė645 2 2 7 8 9 8
Vardas646 Pavardė646 2 3 8 10 10 7
Vardas647 Pavardė647 3 3 8 10 10 5
Vardas648 Pavardė648 4 4 5 7 9 7
Vardas649 Pavardė649 2 2 6 7 10 9
Vardas650 Pavardė650 3 4 6 9 9 4
Vardas651 Pavardė651 2 3 6 7 8 10
Vardas652 Pavardė652 4 7 9 9 9 9
Vardas653 Pavardė653 2 5 7 9 10 7
Vardas654 Pavardė654 2 2 5 6 10 5
Vardas655 Pavardė655 4 5 6 7 8 2
Vardas656 Pavardė656 4 4 9 9 10 10
Vardas657 Pavardė657 3 4 5 9 10 4
Vardas658 Pavardė658 5 6 7 8 10 5
Vardas659 Pavardė659 3 4 5 5 6 6
Vardas660 Pavardė660 2 7 8 8 10 5
Vardas661 Pavardė661 3 3 9 10 10 8
Vardas662 Pavardė662 2 4 4 7 8 9
Vardas663 Pavardė663 2 2 3 8 10 7
Vardas664 Pavardė664 3 6 8 8 10 8
Vardas665 Pavardė665 2 5 7 8 10 9
Vardas666 Pavardė666 3 4 6 6 9 8
Vardas667 Pavardė667 3 4 6 7 9 4
Vardas668 Pavardė668 3 6 8 9 10 6
Vardas669 Pavardė669 4 4 5 7 10 6
Vardas670 Pavardė670 2 2 2 4 7 8
Vardas671 Pavardė671 2 5 5 6 7 3
Vardas672 Pavardė672 2 2 3 8 8 6
Vardas673 Pavardė673 3 3 8 10 10 9
Vardas674 Pavardė674 6 8 9 10 10 10
Vardas675 Pavardė675 2 3 5 8 10 9
Vardas676 Pavardė676 3 5 7 7 9 8
Vardas677 Pavardė677 2 5 6 6 8 9
Vardas678 Pavardė678 2 4 5 7 8 4
Vardas679 Pavardė679 2 2 8 9 10 8
Vardas680 Pavardė680 3 6 6 6 9 6
Vardas681 Pavardė681 3 4 4 4 5 6
Vardas682 Pavardė682 2 4 7 10 10 9
Vardas683 Pavardė683 2 6 6 7 9 6
Vardas684 Pavardė684 5 5 8 9 9 9
Vardas685 Pavardė685 3 5 5 7 9 6
Vardas686 Pavardė686 3 4 7 10 10 8
Vardas687 Pavardė687 2 4 6 7 10 6
Vardas688 Pavardė688 2 3 7 9 10 10
Vardas689 Pavardė689 2 5 5 10 10 6
Vardas690 Pavardė690 6 8 9 9 9 3
Vardas691 Pavardė691 3 3 5 8 10 4
Vardas692 Pavardė692 4 5 6 7 7 5
Vardas693 Pavardė693 5 7 7 8 8 5
Vardas694 Pavardė694 2 4 10 10 10 8
Vardas695 Pavardė695 8 8 9 10 10 3
Vardas696 Pavardė696 3 3 5 9 10 4
Vardas697 Pavardė697 3 3 7 9 9 10
Vardas698 Pavardė698 2 5 7 7 9 7
Vardas699 Pavardė699 2 4 5 6 9 9
Vardas700 Pavardė700 5 6 6 9 10 7
Vardas701 Pavardė701 3 6 6 7 8 2
Vardas702 Pavardė702 2 4 8 9 9 5
Vardas703 Pavardė703 4 6 7 10 10 10
Vardas704 Pavardė704 2 3 4 5 9 3
Vardas705 Pavardė705 3 8 8 8 10 8
Vardas706 Pavardė706 2 3 3 5 10 5
Vardas707 Pavardė707 2 3 6 9 10 6
Vardas708 Pavardė708 2 3 3 5 7 5
Vardas709 Pavardė709 3 3 7 8 8 10
Vardas710 Pavardė710 3 3 5 8 9 4
Vardas711 Pavardė711 5 5 6 8 8 6
Vardas712 Pavardė712 2 3 5 6 9 10
Vardas713 Pavardė713 2 8 9 9 10 2
Vardas714 Pavardė714 6 7 8 10 10 9
Vardas715 Pavardė715 5 6 8 8 9 7
Vardas716 Pavardė716 4 4 4 7 7 10
Vardas717 Pavardė717 3 7 8 10 10 3
Vardas718 Pavardė718 2 5 6 7 10 8
Vardas719 Pavardė719 5 5 6 7 9 4
Vardas720 Pavardė720 2 5 6 7 9 7
Vardas721 Pavardė721 2 2 2 4 10 4
Vardas722 Pavardė722 5 5 6 7 10 9
Vardas723 Pavardė723 2 4 4 9 9 4
Vardas724 Pavardė724 4 4 6 7 9 7
Vardas725 Pavardė725 2 2 6 10 10 6
Vardas726 Pavardė726 2 3 8 8 10 3
Vardas727 Pavardė727 3 3 4 7 9 7
Vardas728 Pavardė728 2 3 6 8 10 3
Vardas729 Pavardė729 3 4 4 6 9 3
Vardas730 Pavardė730 5 7 7 7 8 5
Vardas731 Pavardė731 4 5 5 9 9 3
Vardas732 Pavardė732 3 3 4 5 7 9
Vardas733 Pavardė733 2 4 5 7 8 10
Vardas734 Pavardė734 4 5 6 7 9 3
Vardas735 Pavardė735 4 7 10 10 10 8
Vardas736 Pavardė736 2 3 4 4 10 4
Vardas737 Pavardė737 2 3 4 4 9 9
Vardas738 Pavardė738 2 4 6 8 9 4
Vardas739 Pavardė739 2 4 6 9 10 8
Vardas740 Pavardė740 2 6 7 8 9 4
Vardas741 Pavardė741 2 5 6 9 10 10
Vardas742 Pavardė742 2 3 4 8 9 7
Vardas743 Pavardė743 3 4 6 10 10 6
Vardas744 Pavardė744 2 3 5 5 7 5
Vardas745 Pavardė745 3 3 6 6 10 6
Vardas746 Pavardė746 2 3 4 4 9 4
Vardas747 Pavardė747 2 5 7 8 9 6
Vardas748 Pavardė748 2 2 6 7 7 6
Vardas749 Pavardė749 2 2 5 6 7 6
Vardas750 Pavardė750 3 5 7 8 9 9
Vardas751 Pavardė751 3 6 6 9 9 10
Vardas752 Pavardė752 4 7 8 8 8 7
Vardas753 Pavardė753 2 6 8 9 10 3
Vardas754 Pavardė754 2 6 7 7 10 4
Vardas755 Pavardė755 2 3 6 8 8 10
Vardas756 Pavardė756 2 4 7 8 10 6
Vardas757 Pavardė757 5 9 9 10 10 9
Vardas758 Pavardė758 4 4 7 9 10 8
Vardas759 Pavardė759 4 8 8 10 10 7
Vardas760 Pavardė760 7 8 9 9 9 3
Vardas761 Pavardė761 2 3 6 6 8 6
Vardas762 Pavardė762 3 4 4 10 10 8
Vardas763 Pavardė763 2 4 5 5 8 8
Vardas764 Pavardė764 3 3 4 5 10 7
Vardas765 Pavardė765 4 5 9 10 10 10
Vardas766 Pavardė766 3 4 5 5 10 9
Vardas767 Pavardė767 3 6 8 8 9 6
Vardas768 Pavardė768 4 5 6 7 9 7
Vardas769 Pavardė769 3 5 6 6 6 10
Vardas770 Pavardė770 3 3 3 5 5 5
Vardas771 Pavardė771 2 4 5 6 8 3
Vardas772 Pavardė772 4 7 7 9 10 6
Vardas773 Pavardė773 2 6 6 7 9 9
Vardas774 Pavardė774 2 2 5 8 8 2
Vardas775 Pavardė775 2 6 8 8 10 5
Vardas776 Pavardė776 2 4 5 7 7 2
Vardas777 Pavardė777 4 6 9 10 10 6
Vardas778 Pavardė778 2 4 4 6 10 7
Vardas779 Pavardė779 2 3 7 9 10 5
Vardas780 Pavardė780 5 7 7 10 10 8
Vardas781 Pavardė781 7 9 9 10 10 8
Vardas782 Pavardė782 2 4 7 9 10 10
Vardas783 Pavardė783 2 2 3 9 9 8
Vardas784 Pavardė784 5 6 6 9 10 3
Vardas785 Pavardė785 3 4 5 5 7 4
Vardas786 Pavardė786 4 7 7 10 10 8
Vardas787 Pavardė787 2 4 5 8 8 2
Vardas788 Pavardė788 2 9 9 10 10 2
Vardas789 Pavardė789 3 3 7 9 9 4
Vardas790 Pavardė790 2 3 4 5 8 10
Vardas791 Pavardė791 5 5 5 10 10 8
Vardas792 Pavardė792 3 6 8 9 9 3
Vardas793 Pavardė793 4 4 5 8 8 9
Vardas794 Pavardė794 3 5 5 6 7 10
Vardas795 Pavardė795 2 8 8 10 10 2
Vardas796 Pavardė796 2 7 7 9 10 6
Vardas797 Pavardė797 3 3 6 8 9 5
Vardas798 Pavardė798 2 3 3 8 9 4
Vardas799 Pavardė799 2 3 4 5 8 8
Vardas800 Pavardė800 2 6 9 9 9 10
Vardas801 Pavardė801 5 7 8 9 9 7
Vardas802 Pavardė802 3 3 9 10 10 6
Vardas803 Pavardė803 3 5 5 8 10 9
Vardas804 Pavardė804 3 4 5 8 10 6
Vardas805 Pavardė805 2 2 8 10 10 9
Vardas806 Pavardė806 2 4 4 7 9 7
Vardas807 Pavardė807 4 5 5 6 9 4
Vardas808 Pavardė808 7 8 9 9 10 10
Vardas809 Pavardė809 5 6 6 7 9 7
Vardas810 Pavardė810 6 6 7 10 10 7
Vardas811 Pavardė811 2 2 3 5 9 9
Vardas812 Pavardė812 3 5 6 7 9 10
Vardas813 Pavardė813 2 2 3 6 9 8
Vardas814 Pavardė814 2 3 3 5 6 5
Vardas815 Pavardė815 3 6 8 9 9 6
Vardas816 Pavardė816 2 5 6 7 7 9
Vardas817 Pavardė817 5 8 8 9 10 8
Vardas818 Pavardė818 2 3 3 4 5 2
Vardas819 Pavardė819 2 3 3 6 10 5
Vardas820 Pavardė820 5 7 7 7 8 2
Vardas821 Pavardė821 3 5 6 7 8 3
Vardas822 Pavardė822 6 7 8 8 10 3
Vardas823 Pavardė823 2 2 2 3 8 4
Vardas824 Pavardė824 5 5 5 7 10 10
Vardas825 Pavardė825 2 2 5 5 5 8
Vardas826 Pavardė826 2 4 4 4 9 9
Vardas827 Pavardė827 4 6 6 10 10 5
Vardas828 Pavardė828 3 3 3 5 7 9
Vardas829 Pavardė829 4 4 6 7 8 10
Vardas830 Pavardė830 2 2 4 4 8 8
Vardas831 Pavardė831 6 7 7 9 9 2
Vardas832 Pavardė832 4 5 8 9 10 8
Vardas833 Pavardė833 2 2 3 6 8 6
Vardas834 Pavardė834 3 3 6 7 9 10
Vardas835 Pavardė835 2 2 3 5 7 6
Vardas836 Pavardė836 3 4 4 4 9 2
Vardas837 Pavardė837 4 5 6 8 8 9
Vardas838 Pavardė838 3 7 7 8 9 5
Vardas839 Pavardė839 2 3 5 7 10 9
Vardas840 Pavardė840 4 8 9 10 10 3
Vardas841 Pavardė841 2 3 5 8 8 4
Vardas842 Pavardė842 4 4 4 4 7 6
Vardas843 Pavardė843 2 4 9 9 9 10
Vardas844 Pavardė844 2 4 8 10 10 10
Vardas845 Pavardė845 2 2 4 9 10 9
Vardas846 Pavardė846 2 2 5 6 9 9
Vardas847 Pavardė847 2 5 8 8 9 9
Vardas848 Pavardė848 4 6 6 8 10 5
Vardas849 Pavardė849 2 4 5 10 10 4
Vardas850 Pavardė850 3 5 5 7 9 8
Vardas851 Pavardė851 3 4 5 6 8 9
Vardas852 Pavardė852 3 4 10 10 10 3
Vardas853 Pavardė853 3 3 4 9 9 6
Vardas854 Pavardė854 2 5 6 6 9 7
Vardas855 Pavardė855 2 5 6 7 8 9
Vardas856 Pavardė856 4 5 6 9 10 5
Vardas857 Pavardė857 2 2 5 10 10 8
Vardas858 Pavardė858 2 4 8 10 10 9
Vardas859 Pavardė859 5 6 7 7 8 2
Vardas860 Pavardė860 2 3 4 5 6 2
Vardas861 Pavardė861 3 6 7 7 10 3
Vardas862 Pavardė862 3 3 4 5 6 5
Vardas863 Pavardė863 2 2 6 7 8 9
Vardas864 Pavardė864 5 6 6 9 9 7
Vardas865 Pavardė865 4 4 7 8 8 5
Vardas866 Pavardė866 5 6 8 8 10 4
Vardas867 Pavardė867 2 7 8 8 8 6
Vardas868 Pavardė868 2 3 3 7 9 5
Vardas869 Pavardė869 7 8 8 9 10 6
Vardas870 Pavardė870 3 3 8 8 9 6
Vardas871 Pavardė871 2 2 3 8 9 9
Vardas872 Pavardė872 4 6 9 9 10 7
Vardas873 Pavardė873 2 3 8 9 9 5
Vardas874 Pavardė874 3 4 7 9 10 8
Vardas875 Pavardė875 6 7 7 9 10 9
Vardas876 Pavardė876 2 7 8 9 10 7
Vardas877 Pavardė877 2 2 5 7 8 10
Vardas878 Pavardė878 4 4 5 9 10 3
Vardas879 Pavardė879 2 4 6 8 9 6
Vardas880 Pavardė880 4 4 6 7 9 4
Vardas881 Pavardė881 4 7 9 9 10 6
Vardas882 Pavardė882 5 6 7 9 10 9
Vardas883 Pavardė883 5 7 7 8 9 5
Vardas884 Pavardė884 2 4 5 7 8 9
Vardas885 Pavardė885 4 6 7 8 8 3
Vardas886 Pavardė886 5 6 8 9 9 4
Vardas887 Pavardė887 4 7 7 9 10 8
Vardas888 Pavardė888 5 6 9 10 10 10
Vardas889 Pavardė889 5 8 8 8 9 9
Vardas890 Pavardė890 4 6 6 8 10 4
Vardas891 Pavardė891 4 4 5 6 8 2
Vardas892 Pavardė892 3 3 3 6 9 6
Vardas893 Pavardė893 3 4 5 6 7 10
Vardas894 Pavardė894 4 5 5 7 8 10
Vardas895 Pavardė895 2 7 7 7 8 9
Vardas896 Pavardė896 3 4 6 7 7 4
Vardas897 Pavardė897 5 5 8 8 10 2
Vardas898 Pavardė898 2 3 5 7 8 3
Vardas899 Pavardė899 2 3 4 7 8 7
Vardas900 Pavardė900 5 6 7 8 9 10
Vardas901 Pavardė901 6 7 7 10 10 9
Vardas902 Pavardė902 6 6 8 8 10 8
Vardas903 Pavardė903 2 2 7 7 8 7
Vardas904 Pavardė904 3 4 5 10 10 3
Vardas905 Pavardė905 2 4 5 6 8 4
Vardas906 Pavardė906 2 3 6 6 7 9
Vardas907 Pavardė907 2 3 5 7 10 5
Vardas908 Pavardė908 2 3 3 5 6 8
Vardas909 Pavardė909 2 4 4 8 10 4
Vardas910 Pavardė910 2 2 4 6 7 8
Vardas911 Pavardė911 4 5 8 9 10 6
Vardas912 Pavardė912 2 4 6 7 7 8
Vardas913 Pavardė913 4 4 6 9 10 4
Vardas914 Pavardė914 3 5 5 7 10 8
Vardas915 Pavardė915 4 5 8 9 10 2
Vardas916 Pavardė916 4 5 7 8 10 5
Vardas917 Pavardė917 5 6 7 9 10 7
Vardas918 Pavardė918 4 4 5 9 10 2
Vardas919 Pavardė919 3 5 5 9 9 10
Vardas920 Pavardė920 2 2 3 9 10 10
Vardas921 Pavardė921 3 3 4 8 10 5
Vardas922 Pavardė922 4 4 5 7 8 3
Vardas923 Pavardė923 3 4 4 5 8 9
Vardas924 Pavardė924 2 6 8 10 10 10
Vardas925 Pavardė925 2 2 7 8 10 8
Vardas926 Pavardė926 6 7 10 10 10 6
Vardas927 Pavardė927 2 3 4 6 9 7
Vardas928 Pavardė928 2 4 6 7 10 2
Vardas929 Pavardė929 2 2 2 3 7 3
Vardas930 Pavardė930 4 4 6 8 9 10
Vardas931 Pavardė931 4 4 5 6 7 2
Vardas932 Pavardė932 2 4 4 5 7 8
Vardas933 Pavardė933 2 5 7 8 8 2
Vardas934 Pavardė934 4 7 8 9 10 9
Vardas935 Pavardė935 5 6 6 7 9 2
Vardas936 Pavardė936 3 5 8 9 10 3
Vardas937 Pavardė937 2 6 8 9 10 3
Vardas938 Pavardė938 2 4 9 10 10 8
Vardas939 Pavardė939 2 3 4 7 10 6
Vardas940 Pavardė940 3 5 6 6 9 7
Vardas941 Pavardė941 3 5 7 8 9 3
Vardas942 Pavardė942 3 4 6 7 8 4
Vardas943 Pavardė943 4 6 9 10 10 8
Vardas944 Pavardė944 2 4 5 6 10 8
Vardas945 Pavardė945 2 2 3 3 8 5
Vardas946 Pavardė946 2 3 8 9 10 5
Vardas947 Pavardė947 2 7 8 8 8 10
Vardas948 Pavardė948 2 4 5 8 9 7
Vardas949 Pavardė949 5 7 8 8 10 8
Vardas950 Pavardė950 3 4 6 9 9 5
Vardas951 Pavardė951 2 2 5 6 7 7
Vardas952 Pavardė952 2 2 3 6 6 5
Vardas953 Pavardė953 2 5 7 7 8 4
Vardas954 Pavardė954 5 6 6 7 9 6
Vardas955 Pavardė955 8 8 9 10 10 3
Vardas956 Pavardė956 3 3 6 7 9 6
Vardas957 Pavardė957 2 5 6 9 10 8
Vardas958 Pavardė958 4 4 8 8 8 2
Vardas959 Pavardė959 4 4 7 9 9 10
Vardas960 Pavardė960 6 7 7 7 10 5
Vardas961 Pavardė961 2 7 7 10 10 7
Vardas962 Pavardė962 2 7 8 9 9 4
Vardas963 Pavardė963 2 3 7 7 10 4
Vardas964 Pavardė964 3 3 5 6 9 8
Vardas965 Pavardė965 3 4 8 9 10 8
Vardas966 Pavardė966 2 4 6 9 10 2
Vardas967 Pavardė967 4 6 6 9 10 3
Vardas968 Pavardė968 4 7 7 8 8 9
Vardas969 Pavardė969 3 4 5 6 9 9
Vardas970 Pavardė970 4 5 5 5 9 3
Vardas971 Pavardė971 5 7 8 8 10 2
Vardas972 Pavardė972 2 4 5 7 8 2
Vardas973 Pavardė973 2 4 6 9 10 9
Vardas974 Pavardė974 2 2 2 3 8 7
Vardas975 Pavardė975 3 5 6 8 9 10
Vardas976 Pavardė976 2 2 7 8 9 2
Vardas977 Pavardė977 3 4 7 7 7 9
Vardas978 Pavardė978 7 7 8 8 10 5
Vardas979 Pavardė979 3 3 4 5 9 4
Vardas980 Pavardė980 2 3 3 7 10 3
Vardas981 Pavardė981 5 8 8 10 10 9
Vardas982 Pavardė982 2 3 4 8 9 2
Vardas983 Pavardė983 5 5 7 10 10 9
Vardas984 Pavardė984 2 4 5 7 9 3
Vardas985 Pavardė985 3 8 9 9 10 8
Vardas986 Pavardė986 5 7 9 9 9 10
Vardas987 Pavardė987 6 8 8 9 10 5
Vardas988 Pavardė988 2 5 6 9 10 7
Vardas989 Pavardė989 4 4 5 8 9 10
Vardas990 Pavardė990 3 3 7 8 8 5
Vardas991 Pavardė991 2 4 7 9 9 10
Vardas992 Pavardė992 3 6 6 7 8 5
Vardas993 Pavardė993 5 6 7 9 10 8
Vardas994 Pavardė994 2 4 5 6 7 8
Vardas995 Pavardė995 2 2 3 4 5 4
Vardas996 Pavardė996 4 4 6 8 8 3
Vardas997 Pavardė997 2 7 7 8 10 9
Vardas998 Pavardė998 2 4 5 8 9 8
Vardas999 Pavardė999 2 3 5 6 10 6
Vardas1000 Pavardė1000 4 6 6 8 9 9
