Vardas Pavardė ND1 ND2 ND3 ND4 ND5 Egzaminas
Vardas897 Pavardė897 2 3 7 8 9 10
Vardas898 Pavardė898 4 4 4 7 8 7
Vardas899 Pavardė899 3 5 7 10 10 10
Vardas9 Pavardė9 3 5 6 8 10 9
Vardas90 Pavardė90 2 2 4 7 9 10
Vardas901 Pavardė901 5 7 9 9 10 10
Vardas902 Pavardė902 4 6 7 7 10 5
Vardas903 Pavardė903 5 6 6 7 8 8
Vardas905 Pavardė905 3 4 5 5 7 10
Vardas908 Pavardė908 2 4 6 7 8 8
Vardas909 Pavardė909 2 3 5 7 10 5
Vardas910 Pavardė910 2 5 5 6 6 10
Vardas912 Pavardė912 2 4 4 5 9 10
Vardas913 Pavardė913 4 6 9 9 10 10
Vardas914 Pavardė914 8 8 8 9 10 4
Vardas916 Pavardė916 2 3 8 9 10 8
Vardas917 Pavardė917 3 5 5 6 7 10
Vardas918 Pavardė918 2 3 3 4 5 7
Vardas919 Pavardė919 2 6 7 8 8 10
Vardas92 Pavardė92 2 2 6 6 9 10
Vardas920 Pavardė920 3 4 5 6 7 7
Vardas921 Pavardė921 4 5 6 8 10 8
Vardas922 Pavardė922 5 5 6 10 10 5
Vardas923 Pavardė923 3 4 8 8 9 5
Vardas924 Pavardė924 2 7 7 9 10 5
Vardas925 Pavardė925 2 4 4 5 7 8
Vardas927 Pavardė927 2 3 6 8 10 8
Vardas928 Pavardė928 2 3 4 5 10 10
Vardas929 Pavardė929 2 5 6 8 10 7
Vardas93 Pavardė93 2 3 5 9 10 7
Vardas930 Pavardė930 2 2 6 8 10 5
Vardas931 Pavardė931 3 4 4 8 9 10
Vardas934 Pavardė934 5 7 7 9 9 9
Vardas937 Pavardė937 2 3 3 8 10 6
Vardas939 Pavardė939 4 5 5 6 9 8
Vardas94 Pavardė94 3 4 5 6 8 7
Vardas940 Pavardė940 6 7 8 8 10 7
Vardas941 Pavardė941 2 2 2 5 10 8
Vardas945 Pavardė945 5 5 7 7 7 6
Vardas947 Pavardė947 2 2 4 6 9 8
Vardas948 Pavardė948 3 4 8 9 10 6
Vardas949 Pavardė949 2 4 5 9 9 8
Vardas95 Pavardė95 7 7 7 8 9 7
Vardas950 Pavardė950 6 6 7 8 8 8
Vardas951 Pavardė951 6 7 7 7 9 7
Vardas952 Pavardė952 2 3 8 9 10 10
Vardas953 Pavardė953 3 5 6 9 9 7
Vardas957 Pavardė957 3 5 5 9 10 5
Vardas959 Pavardė959 3 4 4 10 10 10
Vardas961 Pavardė961 4 4 7 7 8 9
Vardas962 Pavardė962 5 6 7 8 9 8
Vardas964 Pavardė964 3 8 8 10 10 4
Vardas966 Pavardė966 4 6 6 8 9 6
Vardas968 Pavardė968 4 4 5 6 6 10
Vardas97 Pavardė97 3 5 7 9 10 9
Vardas970 Pavardė970 6 7 7 9 10 10
Vardas971 Pavardė971 2 2 4 6 8 7
Vardas973 Pavardė973 2 4 8 8 8 5
Vardas975 Pavardė975 5 5 6 6 7 5
Vardas977 Pavardė977 5 5 8 9 10 6
Vardas978 Pavardė978 5 5 7 7 10 6
Vardas98 Pavardė98 3 3 7 9 10 7
Vardas981 Pavardė981 2 4 4 8 8 10
Vardas982 Pavardė982 3 4 7 8 9 7
Vardas983 Pavardė983 3 4 4 8 9 9
Vardas985 Pavardė985 2 3 3 4 9 7
Vardas987 Pavardė987 3 4 5 8 8 8
Vardas988 Pavardė988 2 4 8 8 10 9
Vardas989 Pavardė989 2 3 5 6 6 9
Vardas990 Pavardė990 7 8 8 8 10 7
Vardas992 Pavardė992 2 2 4 6 10 9
Vardas994 Pavardė994 2 8 9 9 10 6
Vardas995 Pavardė995 2 3 4 4 8 7
Vardas996 Pavardė996 2 2 2 6 7 10
Vardas998 Pavardė998 2 4 5 5 6 9
