Vardas Pavardė ND1 ND2 ND3 ND4 ND5 Egzaminas
Vardas2748 Pavardė2748 2 4 8 9 10 4
Vardas27481 Pavardė27481 2 2 3 7 7 3
Vardas27482 Pavardė27482 2 4 6 6 6 2
Vardas2749 Pavardė2749 2 3 5 6 10 4
Vardas27492 Pavardė27492 2 5 8 10 10 3
Vardas27496 Pavardė27496 3 3 6 7 10 2
Vardas27497 Pavardė27497 2 3 4 6 10 3
Vardas27502 Pavardė27502 2 5 6 7 9 2
Vardas27506 Pavardė27506 2 3 3 4 7 5
Vardas27509 Pavardė27509 3 5 5 6 9 3
Vardas27512 Pavardė27512 2 3 6 8 8 4
Vardas27524 Pavardė27524 3 7 7 9 9 4
Vardas27527 Pavardė27527 5 7 8 9 10 2
Vardas27528 Pavardė27528 2 4 5 8 10 3
Vardas2753 Pavardė2753 3 4 5 7 8 2
Vardas27530 Pavardė27530 3 4 5 6 8 4
Vardas27531 Pavardė27531 2 2 3 6 8 2
Vardas2754 Pavardė2754 3 4 9 10 10 4
Vardas27541 Pavardė27541 2 7 7 8 9 3
Vardas27542 Pavardė27542 4 4 7 8 10 3
Vardas27544 Pavardė27544 3 4 5 6 8 3
Vardas27548 Pavardė27548 2 5 6 7 9 3
Vardas27550 Pavardė27550 2 3 3 3 5 4
Vardas27554 Pavardė27554 3 4 5 9 10 4
Vardas27560 Pavardė27560 2 6 7 9 10 2
Vardas27561 Pavardė27561 3 4 7 8 9 4
Vardas27562 Pavardė27562 5 5 6 9 9 2
Vardas27563 Pavardė27563 3 6 6 9 9 4
Vardas27567 Pavardė27567 2 3 3 6 9 5
Vardas27571 Pavardė27571 2 3 4 4 5 5
Vardas27578 Pavardė27578 3 7 8 8 10 4
Vardas27579 Pavardė27579 4 5 7 7 10 3
Vardas27584 Pavardė27584 2 2 4 7 9 5
Vardas27589 Pavardė27589 2 3 3 5 7 4
Vardas27594 Pavardė27594 2 2 3 3 8 3
Vardas27597 Pavardė27597 2 3 4 6 10 4
Vardas27599 Pavardė27599 3 4 8 9 9 3
Vardas2760 Pavardė2760 4 7 7 9 10 2
Vardas27602 Pavardė27602 2 3 4 8 10 2
Vardas27607 Pavardė27607 6 7 8 9 10 2
Vardas2761 Pavardė2761 3 4 4 10 10 2
Vardas27614 Pavardė27614 4 5 7 8 10 3
Vardas27616 Pavardė27616 4 4 4 4 10 4
Vardas27619 Pavardė27619 2 4 7 8 8 4
Vardas27624 Pavardė27624 2 5 6 8 10 2
Vardas27627 Pavardė27627 2 3 5 6 9 2
Vardas27629 Pavardė27629 4 6 7 9 10 4
Vardas27630 Pavardė27630 2 4 7 8 10 3
Vardas27634 Pavardė27634 4 4 6 8 10 4
Vardas27636 Pavardė27636 2 2 2 7 9 4
Vardas27640 Pavardė27640 2 3 3 5 10 3
Vardas27642 Pavardė27642 3 6 8 8 10 2
Vardas27647 Pavardė27647 2 5 8 8 9 2
Vardas27648 Pavardė27648 3 4 5 8 10 3
Vardas27649 Pavardė27649 2 6 7 8 10 2
Vardas27656 Pavardė27656 4 5 6 8 8 4
Vardas27662 Pavardė27662 3 3 5 6 8 3
Vardas27673 Pavardė27673 4 4 7 8 10 4
Vardas27679 Pavardė27679 2 3 4 4 7 5
Vardas2768 Pavardė2768 2 3 4 4 9 2
Vardas27680 Pavardė27680 3 6 6 7 10 3
Vardas27681 Pavardė27681 2 3 3 5 6 5
Vardas27688 Pavardė27688 3 4 7 8 9 3
Vardas27689 Pavardė27689 2 3 4 4 7 5
Vardas27694 Pavardė27694 2 4 7 9 9 3
Vardas27696 Pavardė27696 3 5 6 8 9 4
Vardas27697 Pavardė27697 2 7 8 9 9 2
Vardas27698 Pavardė27698 2 6 7 7 8 4
Vardas2770 Pavardė2770 3 3 4 10 10 3
Vardas27700 Pavardė27700 3 3 7 8 10 2
Vardas27702 Pavardė27702 2 6 6 9 9 2
Vardas27703 Pavardė27703 2 2 2 3 6 4
Vardas27705 Pavardė27705 4 5 8 9 10 4
Vardas27707 Pavardė27707 3 4 4 5 9 3
Vardas27709 Pavardė27709 4 5 8 9 10 3
Vardas2771 Pavardė2771 4 8 8 9 10 3
Vardas27714 Pavardė27714 3 3 8 9 9 3
Vardas27717 Pavardė27717 2 4 4 5 10 4
Vardas27718 Pavardė27718 2 3 4 6 7 2
Vardas27719 Pavardė27719 2 4 4 6 8 3
Vardas27720 Pavardė27720 2 3 5 7 8 4
Vardas27722 Pavardė27722 2 4 6 9 10 2
Vardas27723 Pavardė27723 3 6 7 8 9 4
Vardas27726 Pavardė27726 3 6 6 7 9 2
Vardas27728 Pavardė27728 2 2 3 6 6 4
Vardas27730 Pavardė27730 2 2 2 4 8 2
Vardas27734 Pavardė27734 2 4 4 6 6 2
Vardas27744 Pavardė27744 3 6 7 9 9 3
Vardas27746 Pavardė27746 2 3 6 8 10 4
Vardas27747 Pavardė27747 3 5 6 7 10 2
Vardas27752 Pavardė27752 3 3 4 7 8 3
Vardas27754 Pavardė27754 5 6 7 7 8 3
Vardas27756 Pavardė27756 2 3 4 5 6 2
Vardas27758 Pavardė27758 3 4 4 4 5 3
Vardas2776 Pavardė2776 2 3 3 6 7 4
Vardas27760 Pavardė27760 2 5 7 8 9 2
Vardas27764 Pavardė27764 2 4 4 8 10 3
Vardas27765 Pavardė27765 5 8 9 9 10 3
Vardas27767 Pavardė27767 5 7 7 7 10 4
Vardas27771 Pavardė27771 2 3 3 3 7 2
Vardas27776 Pavardė27776 2 5 6 9 10 3
Vardas27777 Pavardė27777 5 5 7 7 10 2
Vardas2778 Pavardė2778 5 5 7 8 8 3
Vardas27781 Pavardė27781 2 6 6 6 9 3
Vardas27786 Pavardė27786 2 4 4 6 7 4
Vardas27790 Pavardė27790 3 4 6 8 9 4
Vardas27791 Pavardė27791 3 4 5 7 8 2
Vardas27794 Pavardė27794 2 3 3 8 9 3
Vardas27796 Pavardė27796 2 4 5 5 6 4
Vardas27797 Pavardė27797 2 4 5 6 6 4
Vardas27798 Pavardė27798 2 3 4 5 10 2
Vardas27799 Pavardė27799 2 3 3 8 8 3
Vardas27801 Pavardė27801 4 6 9 9 10 3
Vardas27803 Pavardė27803 3 5 7 8 8 4
Vardas27805 Pavardė27805 5 5 6 7 8 3
Vardas27808 Pavardė27808 3 4 5 5 6 2
Vardas27811 Pavardė27811 4 4 9 10 10 3
Vardas27812 Pavardė27812 2 3 4 9 10 4
Vardas27816 Pavardė27816 3 6 8 9 10 2
Vardas27818 Pavardė27818 6 9 9 9 10 2
Vardas27819 Pavardė27819 3 5 8 9 10 3
Vardas27822 Pavardė27822 3 5 5 6 8 3
Vardas27830 Pavardė27830 7 7 8 10 10 3
Vardas27833 Pavardė27833 2 5 7 10 10 3
Vardas27834 Pavardė27834 3 6 7 7 10 2
Vardas27835 Pavardė27835 2 5 6 9 9 2
Vardas27838 Pavardė27838 2 3 5 6 9 2
Vardas2784 Pavardė2784 4 5 7 10 10 3
Vardas27840 Pavardė27840 2 3 3 9 10 4
Vardas27841 Pavardė27841 2 3 4 7 9 3
Vardas27848 Pavardė27848 2 4 4 7 10 4
Vardas27852 Pavardė27852 2 2 6 6 8 4
Vardas27855 Pavardė27855 3 4 4 5 10 3
Vardas2786 Pavardė2786 2 4 5 5 8 2
Vardas27862 Pavardė27862 5 5 7 8 9 4
Vardas2787 Pavardė2787 4 4 5 5 7 4
Vardas27870 Pavardė27870 3 5 6 7 7 2
Vardas27871 Pavardė27871 2 3 7 7 10 3
Vardas27873 Pavardė27873 3 3 4 5 8 2
Vardas27878 Pavardė27878 3 5 7 7 8 2
Vardas2788 Pavardė2788 3 3 6 7 10 3
Vardas27880 Pavardė27880 4 5 5 5 6 4
Vardas27884 Pavardė27884 2 4 7 7 8 2
Vardas27892 Pavardė27892 3 4 5 9 10 2
Vardas27894 Pavardė27894 2 4 5 5 10 3
Vardas27899 Pavardė27899 3 3 5 8 8 3
Vardas2790 Pavardė2790 2 4 5 8 9 3
Vardas27903 Pavardė27903 3 3 6 6 8 4
Vardas27904 Pavardė27904 4 6 6 9 10 2
Vardas27906 Pavardė27906 3 4 5 8 10 2
Vardas27912 Pavardė27912 4 5 7 8 10 4
Vardas27915 Pavardė27915 6 6 7 9 10 3
Vardas27917 Pavardė27917 4 5 8 8 10 2
Vardas27918 Pavardė27918 2 4 4 6 6 2
Vardas2792 Pavardė2792 2 2 5 5 7 2
Vardas27924 Pavardė27924 5 7 7 9 9 3
Vardas27929 Pavardė27929 2 4 5 8 10 4
Vardas2793 Pavardė2793 5 6 8 8 9 3
Vardas27933 Pavardė27933 2 6 8 9 10 3
Vardas27934 Pavardė27934 3 5 5 7 10 2
Vardas27936 Pavardė27936 3 3 4 4 7 4
Vardas27938 Pavardė27938 6 9 9 9 10 3
Vardas27942 Pavardė27942 2 3 4 6 10 4
Vardas27943 Pavardė27943 2 3 4 4 5 2
Vardas27945 Pavardė27945 4 5 6 7 9 4
Vardas2795 Pavardė2795 4 4 9 9 10 2
Vardas27953 Pavardė27953 2 4 7 7 9 3
Vardas27954 Pavardė27954 3 4 6 8 10 2
Vardas27955 Pavardė27955 2 3 6 6 8 4
Vardas27960 Pavardė27960 2 6 6 8 10 2
Vardas27963 Pavardė27963 2 4 6 8 9 4
Vardas27965 Pavardė27965 3 5 5 5 8 3
Vardas27974 Pavardė27974 2 5 7 7 10 4
Vardas27975 Pavardė27975 2 6 7 7 10 3
Vardas27977 Pavardė27977 4 4 5 8 10 2
Vardas27980 Pavardė27980 2 3 4 5 6 4
Vardas27984 Pavardė27984 5 7 7 8 9 3
Vardas27986 Pavardė27986 2 4 5 9 10 4
Vardas27987 Pavardė27987 2 8 8 9 10 3
Vardas27988 Pavardė27988 3 3 5 8 9 4
Vardas27990 Pavardė27990 4 6 6 6 9 4
Vardas27993 Pavardė27993 2 3 3 8 8 5
Vardas27997 Pavardė27997 2 2 6 7 9 4
Vardas27999 Pavardė27999 2 4 5 6 9 3
Vardas28000 Pavardė28000 2 3 5 9 9 4
Vardas28002 Pavardė28002 2 2 4 7 10 4
Vardas28003 Pavardė28003 3 7 10 10 10 3
Vardas28006 Pavardė28006 5 5 6 9 10 3
Vardas28008 Pavardė28008 2 3 3 5 5 3
Vardas28009 Pavardė28009 2 3 3 5 9 3
Vardas28011 Pavardė28011 2 4 6 9 9 3
Vardas28015 Pavardė28015 3 4 5 7 8 4
Vardas28018 Pavardė28018 2 3 7 8 8 3
Vardas28021 Pavardė28021 3 3 5 6 9 3
Vardas28022 Pavardė28022 2 3 8 10 10 2
Vardas28023 Pavardė28023 2 3 3 7 8 5
Vardas28024 Pavardė28024 2 3 4 4 8 3
Vardas28031 Pavardė28031 3 4 7 8 10 2
Vardas28032 Pavardė28032 3 3 3 6 8 4
Vardas28034 Pavardė28034 3 5 5 7 8 2
Vardas28035 Pavardė28035 3 4 4 9 10 3
Vardas28039 Pavardė28039 5 7 7 7 9 3
Vardas28043 Pavardė28043 4 5 7 9 10 4
Vardas28053 Pavardė28053 2 5 6 7 8 4
Vardas28062 Pavardė28062 3 3 4 5 8 2
Vardas28063 Pavardė28063 6 8 9 10 10 2
Vardas28064 Pavardė28064 2 5 7 7 7 2
Vardas28068 Pavardė28068 4 5 6 7 8 4
Vardas28075 Pavardė28075 4 4 6 7 10 2
Vardas28076 Pavardė28076 2 3 6 8 8 4
Vardas28077 Pavardė28077 2 4 9 9 9 3
Vardas28080 Pavardė28080 3 5 5 5 7 4
Vardas28081 Pavardė28081 4 4 8 9 10 3
Vardas28085 Pavardė28085 2 2 3 9 9 2
Vardas28086 Pavardė28086 2 5 7 8 9 2
Vardas28087 Pavardė28087 2 5 6 7 8 2
Vardas28088 Pavardė28088 3 4 4 6 9 3
Vardas28089 Pavardė28089 6 6 9 10 10 2
Vardas2809 Pavardė2809 4 5 6 7 10 2
Vardas28091 Pavardė28091 2 5 5 5 6 2
Vardas28092 Pavardė28092 2 5 5 8 10 3
Vardas28093 Pavardė28093 3 3 5 9 10 2
Vardas28095 Pavardė28095 4 5 6 9 10 3
Vardas28096 Pavardė28096 3 4 5 6 8 4
Vardas28099 Pavardė28099 3 5 5 8 8 4
Vardas28101 Pavardė28101 3 5 7 7 8 2
Vardas28105 Pavardė28105 2 4 7 8 8 3
Vardas28108 Pavardė28108 2 4 4 4 5 2
Vardas28111 Pavardė28111 2 3 3 4 10 3
Vardas28118 Pavardė28118 2 4 6 9 10 4
Vardas28126 Pavardė28126 2 2 4 10 10 4
Vardas28127 Pavardė28127 3 5 6 7 8 2
Vardas28128 Pavardė28128 3 3 5 8 10 2
Vardas28132 Pavardė28132 2 4 7 8 9 3
Vardas28134 Pavardė28134 2 2 5 6 9 4
Vardas28136 Pavardė28136 2 3 3 8 9 3
Vardas28137 Pavardė28137 2 2 4 6 8 2
Vardas28138 Pavardė28138 2 4 10 10 10 4
Vardas2814 Pavardė2814 3 3 6 8 9 2
Vardas28141 Pavardė28141 2 2 4 5 6 5
Vardas28143 Pavardė28143 3 3 4 5 8 4
Vardas28146 Pavardė28146 2 2 3 8 8 5
Vardas28147 Pavardė28147 3 8 9 10 10 2
Vardas28148 Pavardė28148 3 3 3 9 9 3
Vardas2815 Pavardė2815 3 3 5 6 7 4
Vardas28157 Pavardė28157 2 6 9 9 9 2
Vardas28162 Pavardė28162 2 2 7 7 8 2
Vardas28163 Pavardė28163 5 7 8 8 8 2
Vardas28166 Pavardė28166 5 8 9 9 9 3
Vardas2817 Pavardė2817 3 4 4 7 10 2
Vardas28173 Pavardė28173 2 3 4 6 8 2
Vardas28176 Pavardė28176 3 4 4 5 8 4
Vardas28177 Pavardė28177 2 6 6 9 10 3
Vardas28178 Pavardė28178 2 4 4 4 6 4
Vardas28179 Pavardė28179 2 3 4 5 6 5
Vardas2818 Pavardė2818 2 2 3 6 8 5
Vardas28180 Pavardė28180 3 5 5 8 9 3
Vardas28181 Pavardė28181 2 4 4 6 7 4
Vardas28190 Pavardė28190 2 5 6 7 9 4
Vardas28193 Pavardė28193 5 5 6 9 10 4
Vardas28194 Pavardė28194 2 3 5 9 9 3
Vardas28196 Pavardė28196 2 3 4 6 7 5
Vardas28198 Pavardė28198 2 4 6 6 10 4
Vardas2820 Pavardė2820 3 4 5 9 10 4
Vardas28201 Pavardė28201 5 6 7 8 10 4
Vardas28204 Pavardė28204 2 3 6 8 10 2
Vardas28206 Pavardė28206 2 3 4 5 7 5
Vardas28208 Pavardė28208 2 4 7 9 10 3
Vardas28209 Pavardė28209 4 5 6 8 8 3
Vardas28212 Pavardė28212 2 3 6 8 8 4
Vardas28214 Pavardė28214 4 7 8 8 9 4
Vardas28215 Pavardė28215 3 4 6 9 10 4
Vardas28217 Pavardė28217 4 6 8 10 10 3
Vardas28219 Pavardė28219 2 3 7 9 10 2
Vardas28222 Pavardė28222 3 4 7 8 8 2
Vardas28228 Pavardė28228 3 4 4 5 9 3
Vardas28229 Pavardė28229 3 4 4 7 10 2
Vardas28232 Pavardė28232 3 3 6 8 9 4
Vardas28233 Pavardė28233 2 2 7 9 10 3
Vardas28239 Pavardė28239 2 3 6 9 9 4
Vardas28242 Pavardė28242 4 4 4 4 5 3
Vardas28247 Pavardė28247 4 6 9 10 10 3
Vardas28248 Pavardė28248 4 5 6 10 10 2
Vardas28249 Pavardė28249 3 7 8 8 9 2
Vardas28250 Pavardė28250 4 5 8 9 10 3
Vardas28251 Pavardė28251 3 5 7 10 10 4
Vardas28252 Pavardė28252 3 3 5 6 7 3
Vardas28256 Pavardė28256 3 4 6 7 8 2
Vardas2826 Pavardė2826 2 5 6 8 9 3
Vardas28260 Pavardė28260 2 4 4 5 8 5
Vardas28261 Pavardė28261 2 4 4 5 8 2
Vardas28263 Pavardė28263 3 3 3 4 9 2
Vardas28265 Pavardė28265 3 3 4 4 5 4
Vardas28266 Pavardė28266 2 6 7 8 9 2
Vardas28268 Pavardė28268 2 4 8 8 10 4
Vardas28270 Pavardė28270 2 3 4 9 10 2
Vardas28271 Pavardė28271 6 6 7 8 10 3
Vardas28272 Pavardė28272 6 7 8 9 10 2
Vardas28275 Pavardė28275 2 2 7 7 8 3
Vardas28280 Pavardė28280 5 5 8 9 10 3
Vardas28293 Pavardė28293 2 2 2 3 5 3
Vardas28299 Pavardė28299 5 6 6 9 9 2
Vardas28300 Pavardė28300 2 4 5 5 8 3
Vardas28301 Pavardė28301 6 8 9 9 10 3
Vardas28304 Pavardė28304 2 2 3 6 9 5
Vardas28309 Pavardė28309 5 7 9 10 10 2
Vardas28314 Pavardė28314 2 4 7 8 8 3
Vardas28316 Pavardė28316 2 3 5 5 7 2
Vardas28319 Pavardė28319 3 3 7 9 10 2
Vardas28320 Pavardė28320 4 6 7 8 10 3
Vardas28327 Pavardė28327 3 5 5 6 8 3
Vardas28330 Pavardė28330 3 7 9 9 9 3
Vardas28331 Pavardė28331 4 6 9 9 10 2
Vardas28336 Pavardė28336 2 4 5 7 9 3
Vardas28339 Pavardė28339 5 5 6 6 6 4
Vardas28341 Pavardė28341 3 3 5 6 9 2
Vardas28342 Pavardė28342 3 3 3 3 7 4
Vardas28343 Pavardė28343 2 6 7 8 10 4
Vardas2835 Pavardė2835 3 4 5 7 7 3
Vardas28350 Pavardė28350 2 4 5 6 10 4
Vardas28352 Pavardė28352 8 8 8 9 10 3
Vardas28353 Pavardė28353 3 5 6 6 9 4
Vardas28355 Pavardė28355 3 3 3 4 4 5
Vardas28357 Pavardė28357 2 3 5 6 6 3
Vardas28363 Pavardė28363 4 4 5 9 10 2
Vardas28369 Pavardė28369 3 3 4 6 7 2
Vardas28371 Pavardė28371 2 2 4 7 8 5
Vardas2838 Pavardė2838 3 4 6 6 8 2
Vardas28380 Pavardė28380 3 3 5 9 10 3
Vardas28381 Pavardė28381 3 5 6 8 9 3
Vardas28385 Pavardė28385 2 3 5 7 8 3
Vardas2839 Pavardė2839 2 3 4 9 9 2
Vardas28394 Pavardė28394 2 2 3 3 3 5
Vardas28395 Pavardė28395 3 5 5 6 8 2
Vardas28400 Pavardė28400 2 4 4 5 7 5
Vardas28406 Pavardė28406 2 4 4 7 9 4
Vardas28407 Pavardė28407 4 5 9 10 10 2
Vardas28408 Pavardė28408 2 2 3 6 6 5
Vardas2841 Pavardė2841 2 4 4 7 9 3
Vardas28411 Pavardė28411 2 2 4 7 8 5
Vardas28412 Pavardė28412 2 2 7 8 10 3
Vardas28413 Pavardė28413 4 5 8 8 10 4
Vardas28416 Pavardė28416 5 7 7 8 10 2
Vardas28417 Pavardė28417 4 4 5 6 9 4
Vardas28418 Pavardė28418 3 4 5 10 10 2
Vardas2842 Pavardė2842 2 3 8 9 10 2
Vardas28420 Pavardė28420 3 4 4 4 4 5
Vardas28422 Pavardė28422 2 3 5 10 10 2
Vardas28425 Pavardė28425 4 5 5 7 7 4
Vardas28429 Pavardė28429 4 4 4 8 9 4
Vardas28434 Pavardė28434 4 5 5 6 9 4
Vardas28437 Pavardė28437 6 6 8 9 9 2
Vardas28438 Pavardė28438 3 4 4 7 8 4
Vardas28439 Pavardė28439 2 2 4 5 7 4
Vardas28442 Pavardė28442 3 5 7 7 8 2
Vardas28443 Pavardė28443 2 3 6 8 8 3
Vardas28444 Pavardė28444 2 5 6 7 8 3
Vardas28445 Pavardė28445 4 6 7 7 7 3
Vardas2845 Pavardė2845 3 6 8 9 10 3
Vardas28452 Pavardė28452 3 6 7 9 9 3
Vardas28460 Pavardė28460 5 6 6 8 10 2
Vardas28461 Pavardė28461 2 4 5 5 8 3
Vardas28462 Pavardė28462 2 2 2 3 5 5
Vardas28464 Pavardė28464 5 5 5 8 10 4
Vardas28466 Pavardė28466 4 5 8 8 10 2
Vardas28467 Pavardė28467 3 4 4 7 9 3
Vardas28472 Pavardė28472 2 2 4 4 5 5
Vardas28473 Pavardė28473 5 6 6 8 10 4
Vardas28474 Pavardė28474 2 2 4 9 10 3
Vardas28479 Pavardė28479 2 4 8 9 10 4
Vardas2848 Pavardė2848 2 3 4 5 5 4
Vardas28480 Pavardė28480 2 5 6 9 10 3
Vardas28486 Pavardė28486 3 5 6 9 10 3
Vardas28487 Pavardė28487 3 3 4 5 7 3
Vardas2849 Pavardė2849 3 4 5 6 9 2
Vardas28491 Pavardė28491 2 4 6 7 10 3
Vardas28494 Pavardė28494 2 2 5 6 9 2
Vardas28495 Pavardė28495 3 7 7 8 9 4
Vardas28496 Pavardė28496 2 4 6 7 10 4
Vardas28498 Pavardė28498 2 3 3 6 9 3
Vardas28499 Pavardė28499 3 4 4 7 9 3
Vardas285 Pavardė285 6 6 6 7 8 3
Vardas28501 Pavardė28501 2 3 5 6 8 5
Vardas28503 Pavardė28503 2 4 5 5 10 3
Vardas28504 Pavardė28504 3 4 5 6 7 3
Vardas28506 Pavardė28506 3 4 5 6 7 4
Vardas28507 Pavardė28507 2 4 6 7 10 3
Vardas28510 Pavardė28510 2 3 9 9 10 3
Vardas28514 Pavardė28514 2 4 7 8 10 2
Vardas28515 Pavardė28515 3 3 4 5 9 2
Vardas28516 Pavardė28516 2 2 3 4 8 4
Vardas28518 Pavardė28518 3 3 8 9 10 3
Vardas28520 Pavardė28520 2 4 5 6 8 2
Vardas28522 Pavardė28522 3 4 4 5 9 4
Vardas28527 Pavardė28527 5 6 6 8 10 4
Vardas28529 Pavardė28529 3 5 6 8 9 3
Vardas28531 Pavardė28531 3 6 8 9 9 3
Vardas28533 Pavardė28533 2 5 7 8 10 3
Vardas28535 Pavardė28535 5 6 8 8 9 3
Vardas28538 Pavardė28538 3 4 4 5 8 2
Vardas28539 Pavardė28539 7 7 8 8 10 3
Vardas28542 Pavardė28542 2 3 5 10 10 3
Vardas28544 Pavardė28544 4 6 7 9 9 4
Vardas28545 Pavardė28545 3 3 4 9 10 4
Vardas28546 Pavardė28546 4 6 7 7 10 2
Vardas28551 Pavardė28551 2 3 3 6 10 2
Vardas28553 Pavardė28553 3 3 4 4 7 3
Vardas28559 Pavardė28559 3 7 7 9 9 4
Vardas2856 Pavardė2856 3 5 7 7 9 3
Vardas28562 Pavardė28562 3 3 3 6 10 4
Vardas28563 Pavardė28563 4 6 8 10 10 2
Vardas28565 Pavardė28565 2 4 4 4 6 5
Vardas28566 Pavardė28566 2 5 6 8 8 4
Vardas28569 Pavardė28569 2 4 9 9 10 4
Vardas28573 Pavardė28573 5 6 7 8 10 4
Vardas28576 Pavardė28576 5 5 5 8 10 3
Vardas28577 Pavardė28577 4 6 6 8 9 2
Vardas28579 Pavardė28579 2 3 3 4 7 4
Vardas2858 Pavardė2858 2 5 7 8 9 4
Vardas28580 Pavardė28580 5 6 6 8 8 3
Vardas28581 Pavardė28581 4 5 7 8 9 3
Vardas28582 Pavardė28582 2 5 7 7 9 3
Vardas28583 Pavardė28583 4 5 7 7 9 3
Vardas28584 Pavardė28584 5 9 9 10 10 2
Vardas28592 Pavardė28592 2 5 6 7 10 3
Vardas28594 Pavardė28594 2 2 6 7 10 2
Vardas28597 Pavardė28597 3 7 8 9 10 3
Vardas28598 Pavardė28598 8 9 9 10 10 3
Vardas28599 Pavardė28599 2 4 5 6 9 2
Vardas286 Pavardė286 2 2 4 6 8 2
Vardas28600 Pavardė28600 2 5 8 9 9 3
Vardas28603 Pavardė28603 2 6 9 9 10 4
Vardas28605 Pavardė28605 5 7 7 7 9 2
Vardas28609 Pavardė28609 3 4 4 6 10 2
Vardas28613 Pavardė28613 3 3 7 8 10 4
Vardas28614 Pavardė28614 4 5 5 7 7 3
Vardas28617 Pavardė28617 3 4 8 10 10 3
Vardas28619 Pavardė28619 3 3 8 9 10 2
Vardas2862 Pavardė2862 2 2 2 8 10 3
Vardas28622 Pavardė28622 2 6 7 7 9 2
Vardas28623 Pavardė28623 4 5 6 8 10 4
Vardas28624 Pavardė28624 3 7 8 9 10 3
Vardas28629 Pavardė28629 2 3 5 6 7 4
Vardas28633 Pavardė28633 2 7 8 8 10 3
Vardas28635 Pavardė28635 4 4 7 8 8 3
Vardas28636 Pavardė28636 3 5 9 10 10 2
Vardas2864 Pavardė2864 2 3 4 6 8 3
Vardas28644 Pavardė28644 4 7 7 9 10 3
Vardas28645 Pavardė28645 4 5 7 7 9 3
Vardas28646 Pavardė28646 2 6 6 7 10 3
Vardas28648 Pavardė28648 2 4 5 9 9 4
Vardas28649 Pavardė28649 3 6 7 10 10 4
Vardas28656 Pavardė28656 3 4 4 6 9 2
Vardas28661 Pavardė28661 2 7 7 9 10 3
Vardas28664 Pavardė28664 2 5 8 9 9 2
Vardas28666 Pavardė28666 3 4 5 6 8 3
Vardas28667 Pavardė28667 2 2 7 7 8 3
Vardas28668 Pavardė28668 2 7 8 9 9 4
Vardas28671 Pavardė28671 3 4 5 7 9 3
Vardas28674 Pavardė28674 2 6 7 7 8 4
Vardas28676 Pavardė28676 4 4 7 7 10 3
Vardas28679 Pavardė28679 4 5 6 8 8 2
Vardas28682 Pavardė28682 2 3 3 7 9 5
Vardas28687 Pavardė28687 3 3 8 8 8 3
Vardas28688 Pavardė28688 2 3 6 6 10 4
Vardas28689 Pavardė28689 3 5 7 8 10 3
Vardas2869 Pavardė2869 3 5 6 7 7 3
Vardas28692 Pavardė28692 2 6 7 9 10 2
Vardas28700 Pavardė28700 3 6 7 9 10 4
Vardas28707 Pavardė28707 2 3 3 5 9 3
Vardas28708 Pavardė28708 4 5 5 7 8 4
Vardas28709 Pavardė28709 3 5 7 9 10 3
Vardas28710 Pavardė28710 3 3 4 6 10 2
Vardas28711 Pavardė28711 2 2 6 7 9 2
Vardas28718 Pavardė28718 3 5 6 9 10 4
Vardas28719 Pavardė28719 3 6 7 8 8 4
Vardas28720 Pavardė28720 4 5 7 8 10 3
Vardas28721 Pavardė28721 2 4 4 8 10 2
Vardas28723 Pavardė28723 4 5 6 9 10 4
Vardas28726 Pavardė28726 7 8 9 10 10 3
Vardas28730 Pavardė28730 3 4 5 6 8 3
Vardas28731 Pavardė28731 3 6 6 7 7 3
Vardas28733 Pavardė28733 2 2 4 8 9 4
Vardas28737 Pavardė28737 2 3 3 8 10 3
Vardas28738 Pavardė28738 2 2 2 8 9 4
Vardas28742 Pavardė28742 3 3 6 10 10 4
Vardas28744 Pavardė28744 3 4 7 8 9 2
Vardas28745 Pavardė28745 4 5 8 9 9 3
Vardas28747 Pavardė28747 6 7 8 10 10 3
Vardas28758 Pavardė28758 2 3 8 9 10 4
Vardas28760 Pavardė28760 2 3 4 4 10 3
Vardas28761 Pavardė28761 4 5 6 6 9 3
Vardas28764 Pavardė28764 4 5 8 9 10 4
Vardas28766 Pavardė28766 5 5 5 8 9 2
Vardas28767 Pavardė28767 2 5 6 9 10 2
Vardas28768 Pavardė28768 2 6 7 8 10 4
Vardas28771 Pavardė28771 2 4 5 6 8 2
Vardas28772 Pavardė28772 2 2 5 6 7 4
Vardas28774 Pavardė28774 2 3 3 5 8 5
Vardas28779 Pavardė28779 2 2 6 6 6 5
Vardas28782 Pavardė28782 2 3 5 6 8 2
Vardas28783 Pavardė28783 2 5 5 6 7 4
Vardas28786 Pavardė28786 2 4 5 7 10 3
Vardas28787 Pavardė28787 2 5 7 9 9 3
Vardas28792 Pavardė28792 4 5 5 7 10 3
Vardas28794 Pavardė28794 2 5 8 9 9 3
Vardas288 Pavardė288 3 3 4 4 4 4
Vardas28803 Pavardė28803 2 2 4 6 9 5
Vardas28804 Pavardė28804 3 4 4 8 10 2
Vardas28806 Pavardė28806 2 3 8 8 9 2
Vardas28814 Pavardė28814 2 4 4 4 4 2
Vardas28816 Pavardė28816 2 2 7 7 10 2
Vardas28817 Pavardė28817 2 3 3 7 10 4
Vardas28818 Pavardė28818 4 4 7 7 8 2
Vardas2882 Pavardė2882 3 3 4 5 8 5
Vardas28821 Pavardė28821 2 4 5 5 9 3
Vardas28823 Pavardė28823 4 7 7 9 10 2
